K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18,LAMPUNG,,,,,,,
18.06,KAB. TANGGAMUS,,,20,3,299,"2.947,592","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
18.06.01,,,,1Kota Agung,3,13,,
18.06.01.1001,,,,,1Baros,,,
18.06.01.1002,,,,,2Pasar Madang,,,
18.06.01.1003,,,,,3Kuripan,,,
,,,,,,Belu,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Negara Batin,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Banjarmasin,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Kanyangan,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Payung,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Maja,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Pulau Benawang,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Gedung Jambu,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Kandang Besi,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Teba Bunuk,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Way Gelang,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Talagening,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
18.06.01.2016,,,,,,1 Negeri Ratu,,
,,,,,,Kesugihan,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
,,,,,,Pejajaran,,"Menjadi wil. Kec. Kota Agung Barat, Perda No. 5/2005"
18.06.01.2019,,,,,,2 Penanggungan,,"Perbaikan nama desa semula Pananggungan menjadi Penanggungan,
sesuai:
UU No. 2 Tahun 1997; dan
Surat Sekda Kab. Tanggamus No. 470/2144/26/2022 tgl 13 Juli 2022."
18.06.01.2020,,,,,,3 Terdana,,
18.06.01.2021,,,,,,4 Kelungu,,
18.06.01.2022,,,,,,5 Pardasuka,,
18.06.01.2023,,,,,,6 Teratas,,
18.06.01.2024,,,,,,7 Kusa,,
18.06.01.2025,,,,,,8 Terbaya,,
18.06.01.2026,,,,,,9 Kedamaian,,
18.06.01.2027,,,,,,10 Kota Agung,,
,,,,,,Teba,,"Menjadi wil. Kec. Kota Agung Timur, Perda No. 5/2005"
,,,,,,Kerta,,"Menjadi wil. Kec. Kota Agung Timur, Perda No. 5/2005"
,,,,,,Tanjung Anom,,"Menjadi wil. Kec. Kota Agung Timur, Perda No. 5/2005"
,,,,,,Umbul Buah,,"Menjadi wil. Kec. Kota Agung Timur, Perda No. 5/2005"
,,,,,,Kagungan,,"Menjadi wil. Kec. Kota Agung Timur, Perda No. 5/2005"
