K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.71,KOTA PONTIANAK,,,6,29,0,"118,209","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.71.01,,,,1Pontianak Selatan,5,-,,Perda No. 18/2004
,,,,,Bangka Belitung,,,
61.71.01.1002,,,,,1Benuamelayu Laut,,,Perda No. 19/2004
61.71.01.1003,,,,,2Benuamelayu Darat,,,Perda No. 19/2004
61.71.01.1004,,,,,3Parittokaya,,,Perda No. 19/2004
61.71.01.1005,,,,,4Kotabaru,,,Perda No 11/2006
61.71.01.1006,,,,,5Akcaya,,,Perda No 11/2006
61.71.02,,,,2Pontianak Timur,7,-,,Perda No. 18/2004
61.71.02.1001,,,,,1Paritmayor,,,Perda No. 19/2004
61.71.02.1002,,,,,2Banjar Serasan,,,Perda No. 19/2004
61.71.02.1003,,,,,3Saigon,,,Perda No. 19/2004
61.71.02.1004,,,,,4Tanjung Hulu,,,"Perda No. 19/2004.
Perbaikan nama kel. semula Tanjunghulu menjadi Tanjung Hulu, sesuai:
Perda No. 7 Tahun 2016; dan
Surat Sekda Kota Pontianak No. 130/608/PEM.B/2022 tgl 21 April 2022."
61.71.02.1005,,,,,5Tanjung Hilir,,,"Perda No. 19/2004.
Perbaikan nama kel. semula Tanjunghilir menjadi Tanjung Hilir, sesuai:
Perda No. 7 Tahun 2016; dan
Surat Sekda Kota Pontianak No. 130/608/PEM.B/2022 tgl 21 April 2022."
61.71.02.1006,,,,,6Dalambugis,,,Perda No. 19/2004
61.71.02.1007,,,,,7Tambelansampit,,,Perda No. 19/2004
61.71.03,,,,3Pontianak Barat,4,-,,Perda No. 18/2004
61.71.03.1001,,,,,1Pallima,,,Perda No. 19/2004
61.71.03.1002,,,,,2Sungaijawi Dalam,,,Perda No. 19/2004
61.71.03.1003,,,,,3Sungaijawi Luar,,,Perda No. 19/2004
61.71.03.1004,,,,,4Sungaibeliung,,,Perda No. 19/2004
61.71.04,,,,4Pontianak Utara,4,-,,Perda No. 18/2004
61.71.04.1001,,,,,1Siantan Hulu,,,Perda No. 19/2004
61.71.04.1002,,,,,2Siantan Tengah,,,Perda No. 19/2004
61.71.04.1003,,,,,3Siantan Hilir,,,Perda No. 19/2004
61.71.04.1004,,,,,4Batulayang,,,Perda No. 19/2004
61.71.05,,,,5Pontianak Kota,5,-,,Perda No. 18/2004
61.71.05.1001,,,,,1Sungaibangkong,,,Perda No. 19/2004
61.71.05.1002,,,,,2Daratsekip,,,Perda No. 19/2004
61.71.05.1003,,,,,3Tengah,,,Perda No. 19/2004
61.71.05.1004,,,,,4Mariana,,,Perda No. 19/2004
,,,,,,,,
