Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
12.13.40002,Pulau Batubaniang,,"00°21'03.32"" U 099°06'40.37"" T",TBP
12.13.40003,Pulau Batumandi,,"00°20'54.94"" U 099°06'36.16"" T",TBP
12.13.40004,Pulau Baturusa Ketek,,"00°50'49.39"" U 098°58'14.72"" T",TBP
12.13.40005,Pulau Batutongga,,"00°20'46.55"" U 099°06'29.13"" T",TBP
12.13.40006,Pulau Batuubi,,"00°21'02.24"" U 099°06'44.23"" T",TBP
12.13.40007,Pulau Baurusa Gadang,,"00°50'50.26"" U 098°58'13.12"" T",TBP
12.13.40008,Pulau Buayo,,"00°45'43.21"" U 099°02'24.60"" T",TBP
12.13.40009,Pulau Gadang,,"00°45'53.80"" U 099°02'15.69"" T",TBP
12.13.40010,Pulau Ilik,,"01°16'13.00"" U 098°49'18.99"" T",BP
12.13.40011,Pulau Ingawan,,"00°46'43.00"" U 099°00'22.00"" T",TBP
12.13.40012,Pulau Kaderui,,"00°45'34.21"" U 099°02'40.31"" T",TBP
12.13.40013,Pulau Kapecong,,"00°38'38.71"" U 099°02'38.22"" T",TBP
12.13.40014,Pulau Karonggo,,"00°16'04.00"" U 099°08'57.00"" T",TBP
12.13.40015,Pulau Ketek,,"00°46'27.34"" U 099°02'20.85"" T",TBP
12.13.40016,Pulau Labu,,"00°51'38.00"" U 098°56'39.00"" T",TBP
12.13.40017,Pulau Marompak,,"00°53'14.01"" U 098°54'06.03"" T",TBP
12.13.40018,Pulau Palintangan,,"00°42'38.99"" U 099°02'57.00"" T",TBP
12.13.40019,Pulau Rubiah,,"00°15'49.64"" U 099°08'11.53"" T",TBP
12.13.40020,Pulau Sadakah,,"00°51'42.00"" U 098°56'58.99"" T",TBP
12.13.40021,Pulau Taluo,,"00°44'02.00"" U 099°01'32.00"" T",TBP
12.13.40022,Pulau Tamang,,"00°21'54.00"" U 099°05'53.00"" T",BP
12.13.40023,Pulau Tangah,,"00°52'32.09"" U 098°55'17.92"" T",TBP
12.13.40024,Pulau Ungge,,"00°36'39.68"" U 099°03'33.21"" T",TBP
12.14,KAB. NIAS SELATAN,87,,
12.14.40001,Pulau Adam,,"00°01'16.00"" S 098°27'05.00"" T",TBP
12.14.40002,Pulau Anak Pinang,,"00°10'31.21"" U 098°48'40.62"" T",
12.14.40003,Pulau Asu,,"00°06'37.00"" S 098°17'04.99"" T",TBP
12.14.40004,Pulau Bais,,"00°03'07.99"" S 098°31'52.00"" T",BP
12.14.40005,Pulau Balikhi,,"00°01'16.00"" U 098°12'51.99"" T",TBP
12.14.40006,Pulau Balogiasite,,"00°05'39.99"" S 098°21'37.00"" T",TBP
12.14.40007,Pulau Baohi,,"00°03'14.29"" S 098°19'10.89"" T",TBP
12.14.40008,Pulau Barogan,,"00°18'34.99"" S 098°24'33.99"" T",BP
12.14.40009,Pulau Basake Sebua,,"00°01'09.99"" U 098°38'34.00"" T",TBP
12.14.40010,Pulau Basake Seideide,,"00°00'45.08"" U 098°36'39.20"" T",TBP
12.14.40011,Pulau Batuapi Sebua,,"00°18'25.43"" S 098°24'28.55"" T",TBP
12.14.40012,Pulau Batuapi Sideide,,"00°18'24.94"" S 098°24'34.10"" T",TBP
12.14.40013,Pulau Batumakele,,"00°03'55.00"" S 098°18'02.99"" T",BP
12.14.40014,Pulau Batumandi,,"00°34'06.01"" U 097°41'54.17"" T",TBP
12.14.40015,Pulau Biang,,"00°03'27.00"" U 098°14'03.99"" T",BP
12.14.40016,Pulau Bintuang,,"00°06'19.00"" S 098°13'27.99"" T",BP
