K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93.04.12.2004,,,,,,4 Aou,,
93.04.12.2005,,,,,,5 Nakai,,
93.04.12.2006,,,,,,6 Esmapan,,
93.04.12.2007,,,,,,7 Eroko,,
93.04.12.2008,,,,,,8 Yakapis,,
93.04.12.2009,,,,,,9 Weo,,
93.04.12.2010,,,,,,10 Aoap,,"Perbaikan nama desa/kampung semula Aoep menjadi Aoap, sesuai:
Perda No.5/2012; dan
BA No.35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.12.2011,,,,,,11 Fumereipits,,"Perbaikan nama desa/kampung semula Fumeripit menjadi Fumereipits,
sesuai:
Perda No.5/2012; dan
BA No.35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.13,,,,13Jetsy,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.04.13.2001,,,,,,1 Warse/Jetsy,,"Perbaikan nama desa/kampung semula Yetsy menjadi Warse/Jetsy,
sesuai:
Perda No.5/2012; dan
BA No.35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.13.2002,,,,,,2 Powetsy/Amborep,,"Perubahan nama desa/kampung semula Powetsy menjadi
Powetsy/Amborep, sesuai:
Perda No.5/2012; dan
BA No.35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.13.2003,,,,,,3 Pau,,
93.04.13.2004,,,,,,4 Sesakam,,"Perbaikan nama desa/kampung semula Sisakem menjadi Sesakam,
sesuai:
Perda No.5/2012; dan
BA No.35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.13.2005,,,,,,5 Akamar,,
93.04.13.2006,,,,,,6 Birak,,
93.04.13.2007,,,,,,7 Katew,,
93.04.13.2008,,,,,,8 Dawer,,
93.04.14,,,,14Der Koumur,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.04.14.2001,,,,,,1 Yamkap,,
93.04.14.2002,,,,,,2 Amkum,,"Perbaikan nama desa/kampung semula Amkun menjadi Amkum sesuai
Perda No.5/2012."
93.04.14.2003,,,,,,3 Amaru,,
93.04.14.2004,,,,,,4 Amkai,,
93.04.14.2005,,,,,,5 Amagais,,
93.04.14.2006,,,,,,6 Erosaman,,"Perbaikan nama desa/kampung semula Ero Saman menjadi Erosaman
sesuai Perda No.5/2012."
93.04.15,,,,15Kopay,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.04.15.2001,,,,,,1 Kawem,,
,,,,,,,,
