K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.13.2005,,,,,,"5 Keude Matang
Payang",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.13.2006,,,,,,6 Gampong Pande,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.13.2007,,,,,,7 Matang Ranup Laseh,,
11.08.13.2008,,,,,,8 Cangguek,,
11.08.13.2009,,,,,,9 Kumbang,,
11.08.13.2010,,,,,,10 Prie,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.13.2011,,,,,,11 Keutapang,,
11.08.13.2012,,,,,,12 Keude Jrat Manyang,,
11.08.13.2013,,,,,,13 Teupin Gapeuh,,
11.08.13.2014,,,,,,14 Cibrek,,
11.08.13.2015,,,,,,15 Me Merbo,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.13.2016,,,,,,16 Ulee Tanoh,,
11.08.13.2017,,,,,,17 Matang Janeng,,
11.08.13.2018,,,,,,"18 Kuala Keureutou
Barat",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,Keureutou,,Menjadi wil. Kec.Lapang
,,,,,,Lueng Baro,,Menjadi wil. Kec. Lapang
,,,,,,Merbo Jurong,,Menjadi wil. Kec. Lapang
,,,,,,Merbo Lama,,Menjadi wil. Kec. Lapang
,,,,,,Tanjong Dama,,Menjadi wil. Kec. Lapang
,,,,,,Geulanggang Baro,,Menjadi wil. Kec. Lapang
,,,,,,Matang Tunong,,Menjadi wil. Kec. Lapang
,,,,,,Keude Lapang,,Menjadi wil. Kec. Lapang
,,,,,,Matang Baroh,,Menjadi wil. Kec. Lapang
,,,,,,Kuala Keurutou,,Menjadi wil. Kec. Lapang
,,,,,,Kuala Cangkoi,,Menjadi wil. Kec. Lapang
11.08.14,,,,14T. Jambo Aye,-,47,,
11.08.14.2001,,,,,,1 Teupin Gajah,,
11.08.14.2002,,,,,,"2 Geulumpang Umpung
Unou",,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.14.2003,,,,,,3 Ranto Panyang,,
11.08.14.2004,,,,,,4 Seuneubok Doe,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.14.2005,,,,,,5 Meunasah Geudong,,
,,,,,,,,
