K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.71.08.2007,,,,,,7 Geuceu Meunara,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.71.08.2008,,,,,,8 Lamteumen Timur,,
11.71.08.2009,,,,,,9 Lamteumen Barat,,
11.71.09,,,,9Ulee Kareng,-,9,,
11.71.09.2001,,,,,,1 Lambhuk,,
11.71.09.2002,,,,,,2 Lamteh,,
11.71.09.2003,,,,,,3 Ilie,,
11.71.09.2004,,,,,,4 Pango Raya,,
11.71.09.2005,,,,,,5 Pango Deah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.71.09.2006,,,,,,6 Ceurih,,
11.71.09.2007,,,,,,7 Doy,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.71.09.2008,,,,,,8 Lamglumpang,,
11.71.09.2009,,,,,,"9 Ie Masen Ulee
Kareng",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
