K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.15.04.1006,,,,,3Gedang,,,"Penggabungan Kel Siring, Kel Jatirejo & Kel Gedang menjadi Kel
Gedang; Surat Mendagri No. 140/4388/BAK Tgl 6-08-2018 Hal
Penggabungan & Penghapusan Kel Terdampak Lumpur Lapindo; Pasal
14 ayat (2) Permendagri 58 Th 2021"
35.15.04.2007,,,,,,3 Kesambi,,
35.15.04.2008,,,,,,4 Kebakalan,,
35.15.04.2009,,,,,,5 Lajuk,,
35.15.04.2010,,,,,,6 Kedungboto,,
35.15.04.2011,,,,,,7 Candipari,,
35.15.04.2012,,,,,,8 Pamotan,,
,,,,,Jatirejo,,,"Penghapusan Kel Jatirejo; Penggabungan Kel Siring, Kel Jatirejo & Kel
Gedang menjadi Kel Gedang, Surat Mendagri No. 140/4388/BAK, Tgl
6-08-2018 Hal Penggabungan & Penghapusan Kel Terdampak Lumpur
Lapindo; Pasal 14 ayat (2) Permendagri 58 Th 2021"
,,,,,,Renokenongo,,"Penghapusan Ds Renokenongo; Penggabungan Ds Renokenongo &
Ds Glagaharum menjadi Ds Glagaharum; Pasal 14 ayat (2)
Permendagri No 58 Th 2021"
35.15.04.2015,,,,,,9 Glagaharum,,"perbaikan nama dari Glagahharum menjadi Glagaharum,surat bup
Sidorjo no 130/2462/438.1.1/2021 tanggal 2 april 2021"
35.15.04.2016,,,,,,10 Plumbon,,
,,,,,Siring,,,"Penghapusan Kel Siring; Penggabungan Kel Siring, Kel Jatirejo & Kel
Gedang menjadi Kel Gedang, Surat Mendagri No. 140/4388/BAK, Tgl
6-08-2018, Hal Penggabungan & Penghapusan Kel Terdampak Lumpur
Lapindo; Pasal 14 ayat (2) Permendagri No 58 Th 2021"
35.15.04.2018,,,,,,11 Wunut,,
35.15.04.2019,,,,,,12 Pesawahan,,
35.15.05,,,,5Jabon,-,13,,
35.15.05.2001,,,,,,1 Panggreh,,
35.15.05.2002,,,,,,2 Trompoasri,,
35.15.05.2003,,,,,,3 Kedungrejo,,
35.15.05.2004,,,,,,4 Semambung,,
35.15.05.2005,,,,,,5 Kedungpandan,,
35.15.05.2006,,,,,,6 Kupang,,
35.15.05.2007,,,,,,7 Tambakkalisogo,,
35.15.05.2008,,,,,,8 Balongtani,,
35.15.05.2009,,,,,,9 Jemirahan,,
35.15.05.2010,,,,,,10 Dukuhsari,,
35.15.05.2011,,,,,,11 Kedungcangkring,,
,,,,,,Pajarakan,,"Penghapusan Ds Pajarakan; Penggabungan Ds Pajarakan dengan Ds
Kedungcangkring menjadi Ds Kedungcangkring; Pasal 14 ayat (2)
Permendagri No 58 Th 2021"
,,,,,,Besuki,,"Penghapusan Desa Besuki; Penggabungan Desa Besuki & Desa
Dukuhsari menjadi Desa Dukuhsari; Pasal 14 ayat (2) Permendagri No
58 Th 2021"
,,,,,,,,
