K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.01.24.2012,,,,,,12 Ciawi,,
32.01.24.2013,,,,,,13 Bitungsari,,
32.01.25,,,,25Cisarua,1,9,,
32.01.25.2001,,,,,,1 Batulayang,,
32.01.25.2002,,,,,,2 Jogjogan,,
32.01.25.2003,,,,,,3 Cibeureum,,
32.01.25.2004,,,,,,4 Cilember,,
32.01.25.2005,,,,,,5 Citeko,,
32.01.25.2006,,,,,,6 Tugu Selatan,,
32.01.25.2007,,,,,,7 Leuwimalang,,
32.01.25.2008,,,,,,8 Kopo,,
32.01.25.2009,,,,,,9 Tugu Utara,,
32.01.25.1010,,,,,1Cisarua,,,
32.01.26,,,,26Megamendung,-,12,,
32.01.26.2001,,,,,,1 Sukamaju,,
32.01.26.2002,,,,,,2 Kuta,,
32.01.26.2003,,,,,,3 Gadog,,
32.01.26.2004,,,,,,4 Sukakarya,,
32.01.26.2005,,,,,,5 Megamendung,,
32.01.26.2006,,,,,,6 Cipayung,,"Perbaikan nama desa semula Cipayung Datar menjadi Cipayung sesuai
Surat Rekom Pemdes No. 145/2979/BPD Tanggal 13 Juni 2022 Hal
Penyampaian Data Desa Hasil Verifikasi dan Validasi Penamaan Desa."
32.01.26.2007,,,,,,7 Sukamanah,,
32.01.26.2008,,,,,,8 Sukagalih,,
32.01.26.2009,,,,,,9 Cipayung Girang,,
32.01.26.2010,,,,,,10 Sukamahi,,
32.01.26.2011,,,,,,11 Sukaresmi,,
32.01.26.2012,,,,,,12 Pasir Angin,,Pemekaran Desa Cipayung Perda No. 4/2012
32.01.27,,,,27Caringin,-,12,,
32.01.27.2001,,,,,,1 Pasir Muncang,,
32.01.27.2002,,,,,,2 Cimande Hilir,,
32.01.27.2003,,,,,,3 Ciderum,,
32.01.27.2004,,,,,,4 Caringin,,
32.01.27.2005,,,,,,5 Ciherang Pondok,,
32.01.27.2006,,,,,,6 Cinagara,,
32.01.27.2007,,,,,,7 Cimande,,
32.01.27.2008,,,,,,8 Pancawati,,
32.01.27.2009,,,,,,9 Muarajaya,,"Koreksi penulisan Perda No. 3/2003.
Perbaikan nama desa semula Muara Jaya menjadi Muarajaya sesuai
Surat Rekom Pemdes No. 145/2979/BPD Tanggal 13 Juni 2022 Hal
Penyampaian Data Desa Hasil Verifikasi dan Validasi Penamaan Desa."
,,,,,,,,
