K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.11.03.2006,,,,,,6 Aryawenmoho,,Semula wil. Kec. Ransiki
92.11.03.2007,,,,,,7 Neney,,Semula wil. Kec. Ransiki
92.11.04,,,,4Dataran Isim,-,12,,UU. No. 23 Tahun 2012
92.11.04.2001,,,,,,1 Isim,,Semula wil. Kec. Sururey
92.11.04.2002,,,,,,2 Duhugesa,,Semula wil. Kec. Sururey
92.11.04.2003,,,,,,3 Tubes,,Semula wil. Kec. Sururey
92.11.04.2004,,,,,,4 Umohousi,,Semula wil. Kec. Sururey
92.11.04.2005,,,,,,5 Tohosta,,Semula wil. Kec. Sururey
92.11.04.2006,,,,,,6 Hugomot,,Semula wil. Kec. Sururey
92.11.04.2007,,,,,,7 Dihisu,,Semula wil. Kec. Sururey
92.11.04.2008,,,,,,8 Inyuara,,Semula wil. Kec. Sururey
92.11.04.2009,,,,,,9 Desra,,Semula wil. Kec Minyambouw
92.11.04.2010,,,,,,10 Mindermes,,Semula wil. Kec Minyambouw
92.11.04.2011,,,,,,11 Sibjo,,Semula wil. Kec. Sururey
92.11.04.2012,,,,,,12 Dibera,,Semula wil. Kec Minyambouw
92.11.05,,,,5Momi Waren,-,7,,UU. No. 23 Tahun 2012
92.11.05.2001,,,,,,1 Dembek,,Semula wil. Kec. Ransiki
92.11.05.2002,,,,,,2 Nij,,Semula wil. Kec. Ransiki
92.11.05.2003,,,,,,3 Siwi,,Semula wil. Kec. Ransiki
92.11.05.2004,,,,,,4 Gaya Baru,,Semula wil. Kec. Ransiki
92.11.05.2005,,,,,,5 Waren,,Semula wil. Kec. Ransiki
92.11.05.2006,,,,,,6 Demini,,Semula wil. Kec. Ransiki
92.11.05.2007,,,,,,7 Yekwandi,,Semula wil. Kec. Ransiki
92.11.06,,,,6Tahota,-,4,,UU. No. 23 Tahun 2012
92.11.06.2001,,,,,,1 Yarmatum,,Semula wil. Kec. Ransiki
92.11.06.2002,,,,,,2 Reyob,,Semula wil. Kec. Ransiki
92.11.06.2003,,,,,,3 Kaprus,,Semula wil. Kec. Ransiki
92.11.06.2004,,,,,,4 Seimeba,,Semula wil. Kec. Sururey
,,,,,,,,
,,,,,,,,
