K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.10,KAB. GUNUNG MAS,,,12,13,114,"9.305,756","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.10.01,,,,1Sepang,1,6,,"Perbaikan nama sesuai Srt Gub No.100/286/I.1/Pem tgl 25 Okt 2018
hal Rencana Revisi Permendagri No.137/2017 dan Srt Bup.
130/12/I/Adpem/2018 tgl 12 Jan 2018 hal Usul perbaikan penulisan
nama kec dan kel"
62.10.01.1001,,,,,1Sepang Simin,,,
62.10.01.2002,,,,,,1 Sepang Kota,,
62.10.01.2003,,,,,,2 Tewai Baru,,
62.10.01.2004,,,,,,3 Tanjung Karitak,,
,,,,,,Luwuk Adan,,
,,,,,,Tuyun,,Menjadi wil. Kec. Mihing Raya
,,,,,,Tumbang Empas,,Menjadi wil. Kec. Mihing Raya
,,,,,,Rangan Tate,,Menjadi wil. Kec. Mihing Raya
,,,,,,Dahian Tambuk,,Menjadi wil. Kec. Mihing Raya
,,,,,Kampuri,,,Menjadi wil. Kec. Mihing Raya
62.10.01.2011,,,,,,4 Pamatang Limau,,
62.10.01.2012,,,,,,5 Tampelas,,
,,,,,,Tumbang Danau,,Menjadi wil. Kec. Mihing Raya
62.10.01.2014,,,,,,6 Rabauh,,
62.10.02,,,,2Kurun,2,13,,
62.10.02.1001,,,,,"1Tampang Tumbang
Anjir",,,"Perbaikan nama sesuai Srt Gub No.100/286/I.1/Pem tgl 25 Okt 2018 hal
Rencana Revisi Permendagri No.137/2017 dan Srt Bup.
130/12/I/Adpem/2018 tgl 12 Jan 2018 hal usul perbaikan penulisan
nama kec dan kel"
62.10.02.2002,,,,,,1 Petak Bahandang,,
62.10.02.2003,,,,,,2 Tanjung Riu,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.10.02.2004,,,,,,3 Teluk Nyatu,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.10.02.2005,,,,,,4 Tumbang Lampahung,,
62.10.02.2006,,,,,,5 Tewang Pajangan,,
62.10.02.2007,,,,,,6 Tumbang Tariak,,
62.10.02.2008,,,,,,7 Tumbang Miwan,,
62.10.02.2009,,,,,,8 Hurung Bunut,,
62.10.02.2010,,,,,,9 Tumbang Hakau,,
62.10.02.2011,,,,,,10 Pilang Munduk,,
62.10.02.1012,,,,,2Kurun,,,"Perbaikan nama sesuai Srt Gub No.100/286/I.1/Pem tgl 25 Okt 2018 hal
Rencana Revisi Permendagri No.137/2017 dan Srt Dinas PMD Prov
No.411.1/825/DPMDes/IX/2018 tgl 14 Sept 2018"
,,,,,,,,
