K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.04.09.2007,,,,,,6 Pasar Kembang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.09.2008,,,,,,7 Kuala Keritang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.09.2009,,,,,,8 Kuala Lemang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.09.2010,,,,,,9 Telukkelasa,,
14.04.09.2011,,,,,,10 Pengalihan,,"Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.04.09.2012,,,,,,11 Pancur,,
14.04.09.2013,,,,,,12 Sencalang,,
14.04.09.2014,,,,,,13 Petalongan,,"Pemekaran sebagian Desa Sencalang, Perda No. 6/2011"
14.04.09.2015,,,,,,14 Nyiur Permai,,"Pemekaran sebagian Desa Telukkelasa, Perda No.6/2011, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.04.09.2016,,,,,,15 Lintas Utara,,"Pemekaran sebagian Desa Nusantara Jaya, Perda No.6/2011,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.04.09.2017,,,,,,16 Kayu Raja,,"Pemekaran sebagian Desa Kota Baru Reteh, Perda No.6/2011,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.04.10,,,,10Tanah Merah,1,9,,
14.04.10.1001,,,,,1Kuala Enok,,,"Peningkatan status menjadi kel, Perda No. 4/2011"
14.04.10.2002,,,,,,1 Selatnama,,
14.04.10.2003,,,,,,2 Sungainyiur,,
14.04.10.2004,,,,,,3 Tanjungbaru,,
14.04.10.2005,,,,,,4 Tekulai Hilir,,
14.04.10.2006,,,,,,5 Tekulai Hulu,,
14.04.10.2007,,,,,,6 Tekulai Bugis,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.10.2008,,,,,,7 Tanjungpasir,,
14.04.10.2009,,,,,,8 Tanah Merah,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,,,
