K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
76,SULAWESI BARAT,,,,,,,
76.04,KAB. POLEWALI MANDAR,,,16,23,144,"2.074,118","Perubahan nama Kab. Polewali Mamasa, PP No. 74/2005.
Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
76.04.01,,,,1Tinambung,1,7,,
76.04.01.1001,,,,,1Tinambung,,,
76.04.01.2002,,,,,,1 Karama,,
76.04.01.2003,,,,,,2 Tangnga Tangnga,,
76.04.01.2004,,,,,,3 Lekopadis,,
76.04.01.2005,,,,,,4 Galung Lombok,,
76.04.01.2006,,,,,,5 Tandung,,
76.04.01.2007,,,,,,6 Batulaya,,
76.04.01.2008,,,,,,7 Sepabatu,,
76.04.02,,,,2Campalagian,1,17,,
76.04.02.1001,,,,,1Pappang,,,
76.04.02.2002,,,,,,1 Laliko,,
76.04.02.2003,,,,,,2 Bonde,,
76.04.02.2004,,,,,,3 Katumbangan Lemo,,
76.04.02.2005,,,,,,4 Panyampa,,
76.04.02.2006,,,,,,5 Suruang,,
76.04.02.2007,,,,,,6 Lampoko,,
76.04.02.2008,,,,,,7 Katumbangan,,
76.04.02.2009,,,,,,8 Lapeo,,
76.04.02.2010,,,,,,9 Parappe,,
76.04.02.2011,,,,,,10 Ongko,,
76.04.02.2012,,,,,,11 Kenje,,
76.04.02.2013,,,,,,12 Sumarrang,,
76.04.02.2014,,,,,,13 Botto,,
76.04.02.2015,,,,,,14 Gattungan,,Perda No. 8/2008
76.04.02.2016,,,,,,15 Padang Timur,,Perda No. 8/2008
76.04.02.2017,,,,,,16 Padang,,Perda No. 8/2008
76.04.02.2018,,,,,,17 Lagi-Agi,,Perda No. 8/2008
76.04.03,,,,3Wonomulyo,1,13,,
76.04.03.1001,,,,,1Sidodadi,,,
76.04.03.2002,,,,,,1 Sidorejo,,
,,,,,,,,
