K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.03,KAB. CIANJUR,,,32,6,354,"3.631,915","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.03.01,,,,1Cianjur,6,5,,
32.03.01.2001,,,,,,1 Babakankaret,,"Koreksi nama berdasarkan Surat Sekda Prov Jabar No
130/2972/Pemksm tgl 2 Juli 2020"
32.03.01.2002,,,,,,2 Nagrak,,
32.03.01.2003,,,,,,3 Sukamaju,,
32.03.01.2004,,,,,,4 Mekarsari,,
32.03.01.2005,,,,,,5 Limbangansari,,
32.03.01.1006,,,,,1Pamoyanan,,,
32.03.01.1007,,,,,2Sawahgede,,,
32.03.01.1008,,,,,3Bojongherang,,,
32.03.01.1009,,,,,4Sayang,,,
32.03.01.1010,,,,,5Solokpandan,,,
32.03.01.1011,,,,,6Muka,,,
32.03.02,,,,2Warungkondang,-,11,,
,,,,,,Bangbayang,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
32.03.02.2002,,,,,,1 Jambudipa,,
,,,,,,Songgom,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
,,,,,,Sukaratu,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
,,,,,,Cikancana,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
32.03.02.2006,,,,,,2 Cisarandi,,
32.03.02.2007,,,,,,3 Cikaroya,,
32.03.02.2008,,,,,,4 Bunikasih,,
32.03.02.2009,,,,,,5 Ciwalen,,
32.03.02.2010,,,,,,6 Tegallega,,
32.03.02.2011,,,,,,7 Sukawangi,,
,,,,,,Kebonpeuteuy,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
,,,,,,Gekbrong,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
32.03.02.2014,,,,,,8 Bunisari,,
,,,,,,Cikahuripan,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
32.03.02.2016,,,,,,9 Sukamulya,,
32.03.02.2017,,,,,,10 Cieundeur,,
32.03.02.2018,,,,,,11 Mekarwangi,,
,,,,,,Cintaasih,,"Menjadi wil. Kec. Gekbrong, Perda No. 5/2004"
32.03.03,,,,3Cibeber,-,18,,
32.03.03.2001,,,,,,1 Cipetir,,
,,,,,,,,
