K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
91,P A P U A,,,,,,,
91.71,KOTA JAYAPURA,,,5,25,14,"835,479","Luas WilayahDefinitif, PBW,sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
91.71.01,,,,1Jayapura Utara,7,1,,
91.71.01.1001,,,,,1Gurabesi,,,
91.71.01.1002,,,,,2Bayangkara,,,
91.71.01.1003,,,,,3Trikora,,,
91.71.01.1004,,,,,4Imbi,,,
91.71.01.1005,,,,,5Tanjung Ria,,,
91.71.01.1006,,,,,6Mandala,,,
91.71.01.1007,,,,,7Angkasapura,,,
91.71.01.2008,,,,,,1 Kayo Batu,,Pemekaran sebagian Kel. Tanjung Ria sesuai Perda No. 10/2006
91.71.02,,,,2Jayapura Selatan,5,2,,
91.71.02.1001,,,,,1Argapura,,,
91.71.02.1002,,,,,2Ardipura,,,
91.71.02.1003,,,,,3Numbay,,,
,,,,,Vim,,,"Menjadi Wil Kec Abepura Perda 18/2007 (Srt Mendagri No
124/1436/BAK tgl 9 Maret 2018)"
91.71.02.1005,,,,,4Entrop,,,
91.71.02.1006,,,,,5Hamadi,,,
91.71.02.2007,,,,,,1 Tahima Sorama,,
91.71.02.2008,,,,,,2 Tobati,,
,,,,,Wahno,,,"Menjadi Wil Kec Abepura Perda 18/2007 (Srt Mendagri No
124/1436/BAK tgl 9 Maret 2018)"
,,,,,Way Mhorock,,,"Menjadi Wil Kec Abepura Perda 18/2007 (Srt Mendagri No
124/1436/BAK tgl 9 Maret 2018)"
91.71.03,,,,3Abepura,8,3,,
91.71.03.2001,,,,,,1 Nafri,,
91.71.03.1002,,,,,1Asano,,,
,,,,,Hedam,,,"Menjadi wil. Kec. Heram, Perda No. 8/2006"
91.71.03.2004,,,,,,2 Enggros,,
,,,,,Waena,,,"Menjadi wil. Kec. Heram, Perda No. 8/2006"
,,,,,,Yoka,,"Menjadi wil. Kec. Heram, Perda No. 8/2006"
91.71.03.2007,,,,,,3 Koya Koso,,
91.71.03.1008,,,,,2Awiyo,,,
,,,,,Yabansai,,,"Menjadi wil. Kec. Heram, Perda No. 8/2006"
91.71.03.1010,,,,,3Yobe,,,Perda No. 9/2006
91.71.03.1011,,,,,4Abepantai,,,Perda No. 9/2006
91.71.03.1012,,,,,5Kota Baru,,,Perda No. 9/2006
,,,,,,,,
