K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.07.22.2001,,,,,,1 Kedai Durian,,
12.07.22.2002,,,,,,2 Suka Makmur,,
12.07.22.2003,,,,,,3 Mekar Sari,,
12.07.22.1004,,,,,1Deli Tua,,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.22.1005,,,,,2Deli Tua Timur,,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.22.1006,,,,,3Deli Tua Barat,,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.23,,,,14Sunggal,-,17,,
12.07.23.2001,,,,,,1 Sei Semayang,,
12.07.23.2002,,,,,,2 Lalang,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.23.2003,,,,,,3 Puji Mulyo,,
12.07.23.2004,,,,,,4 Paya Geli,,
12.07.23.2005,,,,,,5 Mulio Rejo,,
12.07.23.2006,,,,,,6 Purwodadi,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.23.2007,,,,,,7 Sumber Melati Diski,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.23.2008,,,,,,8 Tanjung Gusta,,
12.07.23.2009,,,,,,9 Helvetia,,
12.07.23.2010,,,,,,10 Medan Krio,,
12.07.23.2011,,,,,,11 Sei Mencirim,,
12.07.23.2012,,,,,,12 Sukamaju,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.23.2013,,,,,,13 Sunggal Kanan,,
12.07.23.2014,,,,,,14 Serbajadi,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.23.2015,,,,,,15 Telaga Sari,,
12.07.23.2016,,,,,,16 Tanjung Selamat,,
12.07.23.2017,,,,,,17 Sei Beras Sekata,,
12.07.24,,,,15Hamparan Perak,-,20,,
12.07.24.2001,,,,,,1 Hamparan Perak,,
12.07.24.2002,,,,,,2 Sei Baharu,,
,,,,,,,,
