K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92,PAPUA BARAT,,,,,,,
92.03,KAB. FAK FAK,,,17,7,142,"9.736,545","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.03.01,,,,1Fak-Fak,2,3,,
92.03.01.1001,,,,,1Fak Fak Selatan,,,
92.03.01.1002,,,,,2Fak Fak Utara,,,
,,,,,Wagom,,,Menjadi wil. Kec. Pariwari Perda no. 4/2012
,,,,,Dulanpokpok,,,Menjadi wil. Kec. Pariwari Perda no. 4/2012
,,,,,,Sekru,,Menjadi wil. Kec. Pariwari Perda No. 4/2012
,,,,,,Torea,,Menjadi wil. Kec. Pariwari Perda No. 4/2012
92.03.01.2007,,,,,,1 Gewerpe,,
,,,,,,Tanama,,Menjadi wil. Kec. Pariwari Perda No. 4/2012
,,,,,,Sekban,,Menjadi wil. Kec. Pariwari Perda No. 4/2012
,,,,,,Kapaurtutin,,Menjadi wil. Kec. Pariwari Perda No. 4/2012
92.03.01.2011,,,,,,2 Lusi Peri,,Perda No. 21/2008
92.03.01.2012,,,,,,3 Wrikapal,,Perda No. 21/2008
,,,,,Wagon Utara,,,Menjadi wil. Kec. Pariwari Perda no. 4/2012
92.03.02,,,,2Fak-Fak Barat,-,9,,
92.03.02.2001,,,,,,1 Werba,,
92.03.02.2002,,,,,,2 Kiat,,
92.03.02.2003,,,,,,3 Purwasak,,
,,,,,,Werpigan,,Menjadi wil. Kec. Wartutin Perda No. 4/2012
,,,,,,Werabuan,,Menjadi wil. Kec. Wartutin Perda No. 4/2012
,,,,,,Siboru,,Menjadi wil. Kec. Wartutin Perda No. 4/2012
,,,,,,Sipatnanam,,Menjadi wil. Kec. Wartutin Perda No. 4/2012
92.03.02.2008,,,,,,4 Wurkendik,,
,,,,,,Wartutin,,Menjadi wil. Kec. Wartutin Perda No. 4/2012
92.03.02.2010,,,,,,5 Kwuhkendak,,Pemekaran desa Werba Perda No. 21/2008
92.03.02.2011,,,,,,6 Purwahab Tonggo,,Pemekaran desa Purwasak Perda No. 3/2012
92.03.02.2012,,,,,,7 Pahger Nkindik,,Pemekaran desa Werba Perda No. 3/2012
92.03.02.2013,,,,,,8 Werba Utara,,Pemekaran desa Werba Perda No. 3/2012
92.03.02.2014,,,,,,9 Porum,,Pemekaran desa Kiat Perda No. 3/2012
92.03.03,,,,3Fak-Fak Timur,-,6,,
92.03.03.2001,,,,,,1 Tunas Gain,,
,,,,,,Faukia,,"Wil. Kec. Karas, Perda No. 11/2004"
92.03.03.2003,,,,,,2 Urat,,
92.03.03.2004,,,,,,3 Sanggram,,
,,,,,,Waserat,,Menjadi wil. Kec. Fakfak Timur Tengah Perda No. 4/2012
,,,,,,,,
