K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.09.02.2009,,,,,,9 Nanga Pemubuh,,"perbaikan nama dari Nanga Pembubuh menjadi Nanga Pemubuh, surat
Bup Sekadau No100/569/pem-B/2021 tgl 30 maret 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
61.09.02.2010,,,,,,10 Tapang Perodah,,
61.09.02.2011,,,,,,11 Sungai Sambang,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
61.09.02.2012,,,,,,12 Mondi,,
61.09.02.2013,,,,,,13 Cupang Gading,,
61.09.02.2014,,,,,,14 Nanga Biaban,,
61.09.02.2015,,,,,,15 Sunsong,,"Pemekaran sebagian wil Desa Nanga Biaban, Perda No. 8/2011"
61.09.03,,,,3Nanga Taman,-,15,,
61.09.03.2001,,,,,,1 Nanga Taman,,
61.09.03.2002,,,,,,2 Rirang Jati,,
61.09.03.2003,,,,,,3 Senangak,,
61.09.03.2004,,,,,,4 Nanga Kiungkang,,
61.09.03.2005,,,,,,5 Sungai Lawak,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
61.09.03.2006,,,,,,6 Tapang Tingang,,
61.09.03.2007,,,,,,7 Nanga Mongko,,
61.09.03.2008,,,,,,8 Nanga Engkulun,,
61.09.03.2009,,,,,,9 Nanga Koman,,
61.09.03.2010,,,,,,10 Lubuk Tajau,,
61.09.03.2011,,,,,,11 Pantok,,
61.09.03.2012,,,,,,12 Meragun,,
61.09.03.2013,,,,,,13 Nanga Mentukak,,"Pemekaran sebagian wil Desa Nanga Taman, Perda No. 8/2011"
61.09.03.2014,,,,,,14 Semerawai,,"Pemekaran sebagian wil. Desa Senangak, sesuai:
Perda No. 4 Tahun 2021; dan
Surat Dirjen Bina Pemdes No. 145/3066/BPD tgl 15 Juni 2022."
61.09.03.2015,,,,,,15 Engkulun Hulu,,"Pemekaran sebagian wil. Desa Nanga Engkulun, sesuai:
Perda No. 5 Tahun 2021; dan
Surat Dirjen Bina Pemdes No. 145/3066/BPD tgl 15 Juni 2022."
61.09.04,,,,4Nanga Mahap,-,13,,
61.09.04.2001,,,,,,1 Nanga Mahap,,
61.09.04.2002,,,,,,2 Batu Pahat,,
61.09.04.2003,,,,,,3 Lembah Beringin,,
61.09.04.2004,,,,,,4 Teluk Kebau,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
61.09.04.2005,,,,,,5 Landau Apin,,
61.09.04.2006,,,,,,6 Tembaga,,
61.09.04.2007,,,,,,7 Cenayan,,
61.09.04.2008,,,,,,8 Landau Kumpai,,
61.09.04.2009,,,,,,9 Nanga Suri,,
61.09.04.2010,,,,,,10 Sebabas,,
