Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
35.10.40009,Pulau Karangjahe Lor,,"08°38'03.21"" S 114°01'59.34"" T",TBP
35.10.40010,Pulau Kembar Kidul,,"08°34'56.48"" S 113°53'39.21"" T",TBP
35.10.40011,Pulau Kembar Lor,,"08°34'46.74"" S 113°53'44.28"" T",TBP
35.10.40012,Pulau Lutung,,"08°38'55.04"" S 114°03'07.05"" T",TBP
35.10.40013,Pulau Manuk Sukomade,,"08°34'07.57"" S 113°53'27.29"" T",TBP
35.10.40014,Pulau Merah,,"08°36'05.53"" S 114°00'57.21"" T",TBP
35.10.40015,Pulau Merah Kecil,,"08°36'23.58"" S 114°01'30.22"" T",TBP
35.10.40016,Pulau Mukijo,,"08°36'20.46"" S 113°59'33.18"" T",TBP
35.10.40017,Pulau Mungsing Kidul,,"08°34'45.13"" S 113°52'15.70"" T",TBP
35.10.40018,Pulau Mungsing Lor,,"08°34'36.85"" S 113°52'17.79"" T",TBP
35.10.40019,Pulau Mungsing Wetan,,"08°34'41.05"" S 113°52'30.39"" T",TBP
35.10.40020,Pulau Mustaka,,"08°38'54.75"" S 114°01'40.10"" T",TBP
35.10.40021,Pulau Mustaka Kecil,,"08°38'40.70"" S 114°01'33.98"" T",TBP
35.10.40022,Pulau Mustika Kecil,,"08°38'47.67"" S 114°01'31.73"" T",TBP
35.10.40023,Pulau Parangjahe,,"08°37'09.71"" S 114°06'43.08"" T",TBP
35.10.40024,Pulau Parengan,,"08°35'33.68"" S 114°14'23.71"" T",TBP
35.10.40025,Pulau Salam,,"08°35'09.32"" S 113°54'09.82"" T",TBP
35.10.40026,Pulau Santen,,"08°12'39.55"" S 114°23'05.44"" T",TBP
35.10.40027,Pulau Somang,,"08°38'03.21"" S 114°05'01.98"" T",TBP
35.10.40028,Pulau Sumedang,,"08°38'49.53"" S 114°03'01.30"" T",TBP
35.10.40029,Pulau Tabuan,,"08°02'13.65"" S 114°27'39.98"" T",TBP
35.10.40030,Pulau Watulayar,,"08°39'21.91"" S 114°12'14.40"" T",TBP
35.10.40031,Pulau Belanda,,"08°33'43.04"" S 113°52'01.79"" T",
35.10.40032,Pulau Kelabang,,"08°33'44.38"" S 113°52'00.65"" T",
35.10.40033,Pulau Mongsing Besar,,"08°33'34.69"" S 113°51'25.38"" T",
35.10.40034,Pulau Mongsing Kecil Selatan,,"08°33'33.39"" S 113°51'19.35"" T",
35.10.40035,Pulau Mongsing Kecil Utara,,"08°33'32.13"" S 113°51'19.21"" T",
35.12,KAB. SITUBONDO,1,,
35.12.40001,Pulau Karangmas,,"07°40'46.60"" S 114°26'08.16"" T",TBP
35.13,KAB. PROBOLINGGO,1,,
35.13.40001,Pulau Giliketapang,,"07°40'48.16"" S 113°15'13.76"" T",BP
35.15,KAB. SIDOARJO,2,,
35.15.40001,Pulau Dem,,"07°33'38.01"" S 112°52'22.15"" T",
35.15.40002,Pulau Kedung,,"07°33'53.55"" S 112°51'47.44"" T",TBP
35.25,KAB. GRESIK,12,,
35.25.40001,Pulau Batukebo,,"05°51'37.78"" S 112°37'28.92"" T",TBP
35.25.40002,Pulau Bawean,,"05°47'31.57"" S 112°39'14.44"" T",BP
35.25.40003,Pulau Birangbirang,,"05°46'30.48"" S 112°34'51.82"" T",TBP
35.25.40004,Pulau Cina,,"05°46'10.55"" S 112°35'02.22"" T",TBP
35.25.40005,Pulau Gili,,"05°48'04.57"" S 112°46'18.44"" T",BP
