K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15.03.06.2008,,,,,,8 Mandiangin Tuo,,"Perbaikan nama desa semula Mandainangin Tuo menjadi Mandiangin
Tuo, sesuai:
Perda No. 10 Tahun 2020; dan
Surat Bup. Sarolangun No. 130/0429/PEM/2022 tgl 8 Agustus 2022."
15.03.06.2009,,,,,,9 Kertopati,,
15.03.06.2010,,,,,,10 Muaro Ketalo,,
15.03.06.2011,,,,,,11 Taman Dewa,,
15.03.06.2012,,,,,,12 Simpang Kertopati,,
15.03.06.2013,,,,,,13 Bukit Peranginan,,"Perbaikan nama desa semula Bukitperanginan menjadi Bukit
Peranginan, sesuai:
Perda No. 10 Tahun 2020; dan
Surat Bup. Sarolangun No. 130/0429/PEM/2022 tgl 8 Agustus 2022."
,,,,,,Meranti Baru,,"Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020 dan Surat Gubernur Jambi No.
S-100/024/SETDA.PEM.OTDA-2.3/I/2021 tgl 7 Januari 2021"
,,,,,,Petiduran Baru,,"Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020 dan Surat Gubernur Jambi No.
S-100/024/SETDA.PEM.OTDA-2.3/I/2021 tgl 7 Januari 2021"
,,,,,,Guruh Baru,,"Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020 dan Surat Gubernur Jambi No.
S-100/024/SETDA.PEM.OTDA-2.3/I/2021 tgl 7 Januari 2021"
,,,,,,Butang Baru,,"Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020 dan Surat Gubernur Jambi No.
S-100/024/SETDA.PEM.OTDA-2.3/I/2021 tgl 7 Januari 2021"
,,,,,,Jati Baru,,"Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020 dan Surat Gubernur Jambi No.
S-100/024/SETDA.PEM.OTDA-2.3/I/2021 tgl 7 Januari 2021"
,,,,,,Sungai Butang,,"Perbaikan nama sesuai Surat Kepala PMPD Kab. Sarolangun tgl 4
Maret 2016 hal Daftar Kode Kab. Sarolangun
Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020"
15.03.06.2020,,,,,,14 Gurun Baru,,"Pemekaran sebagian Desa Gurun Mudo, Perda No. 13/2012"
15.03.06.2021,,,,,,15 Kute Jaye,,"Pemekaran sebagian Desa Mandiangin, Perda No. 13/2012"
15.03.06.2022,,,,,,16 Mandiangin Pasar,,"Pemekaran sebagian Desa Mandiangin, Perda No. 13/2012"
15.03.06.2023,,,,,,17 Sungai Rotan,,"Pemekaran sebagian Desa Muaro Ketalo, Perda No. 13/2012,
Perbaikan nama sesuai Surat Kepala PMPD Kab. Sarolangun tgl 4
Maret 2016 hal Daftar Kode Kab. Sarolangun"
,,,,,,Suka Maju,,"Pemekaran sebagian Desa Butang Baru, Perda No. 13/2012.
Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020."
,,,,,,Jernang Baru,,"Pemekaran sebagian Desa Meranti Baru, Perda No. 13/2012.
Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020."
,,,,,,Meranti Jaya,,"Pemekaran sebagian Desa Meranti Baru, Perda No. 13/2012.
Menjadi wil. Kec. Mandiangin Timur sesuai Perda Nomor 10 Tahun
2020 tgl 30 Desember 2020."
,,,,,,,,
