Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.09.40222,Pulau Kukulan Lima,,"00°25'20.80"" S 121°48'04.59"" T",TBP
72.09.40223,Pulau Kukulan Satu,,"00°25'00.00"" S 121°48'06.99"" T",TBP
72.09.40224,Pulau Kukulan Tiga,,"00°25'08.10"" S 121°48'01.18"" T",TBP
72.09.40225,Pulau Kunau,,"00°27'18.00"" S 121°43'30.62"" T",TBP
72.09.40226,Pulau Kunau Kecil,,"00°27'19.87"" S 121°43'30.17"" T",TBP
72.09.40227,Pulau Kuros,,"00°26'23.25"" S 122°04'14.53"" T",TBP
72.09.40228,Pulau Labarani Besar,,"00°14'21.59"" S 122°05'11.78"" T",TBP
72.09.40229,Pulau Labarani Kecil,,"00°14'23.76"" S 122°05'20.22"" T",TBP
72.09.40230,Pulau Laebo,,"00°12'32.00"" S 122°12'24.99"" T",TBP
72.09.40231,Pulau Lajanggi,,"00°15'28.32"" S 122°09'56.50"" T",TBP
72.09.40232,Pulau Lajanggi Besar,,"00°15'19.00"" S 122°10'18.00"" T",TBP
72.09.40233,Pulau Langa Bulunna,,"00°26'05.02"" S 122°04'33.62"" T",TBP
72.09.40234,Pulau Laodo,,"00°14'54.95"" S 122°08'45.21"" T",TBP
72.09.40235,Pulau Latebu,,"00°24'33.00"" S 121°49'54.99"" T",TBP
72.09.40236,Pulau Latebu,,"00°15'40.61"" S 122°05'09.73"" T",
72.09.40237,Pulau Lindo Dua,,"00°30'15.35"" S 121°44'07.20"" T",TBP
72.09.40238,Pulau Lindo Satu,,"00°30'14.61"" S 121°44'05.59"" T",TBP
72.09.40239,Pulau Lindo Tiga,,"00°30'13.16"" S 121°44'09.30"" T",TBP
72.09.40240,Pulau Liutonmantamantan,,"00°27'53.64"" S 121°43'09.48"" T",TBP
72.09.40241,Pulau Loe,,"00°16'29.20"" S 122°14'56.54"" T",TBP
72.09.40242,Pulau Lolopang,,"00°26'24.00"" S 121°47'07.00"" T",TBP
72.09.40243,Pulau Luok Dua,,"00°26'12.93"" S 121°47'09.48"" T",TBP
72.09.40244,Pulau Luok Satu,,"00°26'17.48"" S 121°47'12.26"" T",TBP
72.09.40245,Pulau Luok Tiga,,"00°26'15.51"" S 121°47'05.04"" T",TBP
72.09.40246,Pulau Luoknyo Dua,,"00°29'57.44"" S 121°44'43.00"" T",TBP
72.09.40247,Pulau Luoknyo Satu,,"00°29'54.02"" S 121°44'42.06"" T",TBP
72.09.40248,Pulau Luppasang,,"00°28'32.68"" S 121°41'44.48"" T",TBP
72.09.40249,Pulau Ma',,"00°25'00.08"" S 121°49'28.82"" T",
72.09.40250,Pulau Madiki,,"00°25'40.94"" S 122°07'10.55"" T",TBP
72.09.40251,Pulau Madiki Kecil,,"00°25'40.58"" S 122°07'00.71"" T",TBP
72.09.40252,Pulau Madiki Matarang,,"00°25'40.35"" S 122°07'01.01"" T",TBP
72.09.40253,Pulau Malenge,,"00°15'31.00"" S 122°03'47.00"" T",BP
72.09.40254,Pulau Mambo,,"00°14'23.19"" S 122°09'17.26"" T",TBP
72.09.40255,Pulau Mandi,,"00°20'03.65"" S 121°55'03.02"" T",TBP
72.09.40256,Pulau Mangkudu,,"00°25'21.69"" S 121°45'47.04"" T",TBP
72.09.40257,Pulau Mangkudu Dua,,"00°25'08.56"" S 121°45'26.62"" T",TBP
72.09.40258,Pulau Mangkudu Satu,,"00°25'07.28"" S 121°45'22.65"" T",TBP
72.09.40259,Pulau Mano,,"00°26'39.99"" S 122°06'06.00"" T",TBP
72.09.40260,Pulau Marhaba Dua,,"00°30'16.66"" S 121°44'11.71"" T",TBP
72.09.40261,Pulau Marhaba Empat,,"00°30'17.17"" S 121°44'11.37"" T",TBP
