K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14,RIAU,,,,,,,
14.04,KAB. INDRAGIRI HILIR,,,20,39,197,"13.521,263","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
14.04.01,,,,1Reteh,3,11,,
14.04.01.1001,,,,,1Pulaukijang,,,
14.04.01.2002,,,,,,1 Sanglar,,
14.04.01.2003,,,,,,2 Pulaukecil,,
14.04.01.2004,,,,,,3 Sungaiterap,,
,,,,,,Kuala Patah Arang,,"Menjadi wil. Kec. Sungai Batang, Perda No.16/2005"
,,,,,,Pasenggerahan,,"Menjadi wil. Kec. Sungai Batang, Perda No.16/2005"
,,,,,,Benteng,,"Menjadi wil. Kec. Sungai Batang, Perda No.16/2005"
,,,,,,Kuala Sungai Batang,,"Menjadi wil. Kec. Sungai Batang, Perda No.16/2005"
14.04.01.2009,,,,,,4 Sungaiundan,,
14.04.01.2010,,,,,,5 Seberang Sanglar,,
14.04.01.2011,,,,,,6 Mekar Sari,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.01.2012,,,,,,"7 Seberang Pulau
Kijang",,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.04.01.2013,,,,,,8 Sungaiasam,,
14.04.01.2014,,,,,,9 Pulauruku,,
,,,,,,Benteng Barat,,"Menjadi wil. Kec. Sungai Batang, Perda No.16/2005"
,,,,,,Benteng Utara,,"Menjadi wil. Kec. Sungai Batang, Perda No.16/2005"
14.04.01.1017,,,,,2Metro,,,"Pemekaran sebagian Kel. Pulaukijang, Perda No. 5/2011"
14.04.01.1018,,,,,3Madani,,,"Pemekaran sebagian Kel. Pulaukijang, Perda No. 5/2011"
14.04.01.2019,,,,,,10 Tanjunglabuh,,"Pemekaran sebagian Desa Sungaiterab, Perda No. 6/2011"
14.04.01.2020,,,,,,11 Sungaimahang,,"Pemekaran sebagian Desa Sungaiterab, Perda No. 6/2011"
14.04.02,,,,2Enok,4,10,,
14.04.02.1001,,,,,1Enok,,,
14.04.02.1002,,,,,2Pusaran,,,
14.04.02.1003,,,,,3Telukmedan,,,
14.04.02.2004,,,,,,1 Pengalihan,,"Perbaikan nama hasil validasi data nama desa tgl 28 April 2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.04.02.2005,,,,,,2 Sungaiambat,,
14.04.02.2006,,,,,,3 Simpang Tiga,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
