K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.07.19.2013,,,,,,11 Kotasan,,
,,,,,,Karang Tengah,,"Menjadi wil. Kec. Serba Jadi Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
12.07.19.2015,,,,,,12 Kotangan,,
12.07.19.2016,,,,,,13 Kelapa Satu,,
,,,,,,Kelapa Bajohom,,"Menjadi wil. Kec. Serba Jadi Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
,,,,,,Manggis,,"Menjadi wil. Kec. Serba Jadi Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
12.07.19.2019,,,,,,14 Nogorejo,,
,,,,,,Pulau Gambar,,"Menjadi wil. Kec. Serba Jadi Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
,,,,,,Pulau Tagor,,"Menjadi wil. Kec. Serba Jadi Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
12.07.19.2022,,,,,,15 Paku,,
12.07.19.2023,,,,,,16 Petumbukan,,
12.07.19.2024,,,,,,17 Petangguhan,,
12.07.19.2025,,,,,,18 Pisang Pala,,
12.07.19.2026,,,,,,19 Paya Itik,,
12.07.19.2027,,,,,,20 Pulo Tagor Baru,,"Perbaikan nama desa semula Pulau Tagor Batu menjadi Pulo Tagor
Baru sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl 19
Agustus 2022."
12.07.19.2028,,,,,,21 Paya Kuda,,
12.07.19.2029,,,,,,22 Paya Sampir,,
12.07.19.2030,,,,,,23 Sei Putih,,
12.07.19.2031,,,,,,24 Sei Karang,,
,,,,,,Serba Jadi,,"Menjadi wil. Kec. Serba Jadi Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
,,,,,,Tambah Cekur,,"Menjadi wil. Kec. Serba Jadi Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
12.07.19.2034,,,,,,25 Tanah Abang,,
12.07.19.2035,,,,,,26 Timbang Deli,,
12.07.19.2036,,,,,,27 Tanah Merah,,
12.07.19.2037,,,,,,28 Tanjung Siporkis,,
12.07.19.1038,,,,,1Galang Kota,,,
12.07.20,,,,11STM Hulu,-,20,,
12.07.20.2001,,,,,,1 Tiga Juhar,,
12.07.20.2002,,,,,,2 Tanjung Bampu,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.20.2003,,,,,,3 Rumah Rih,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.20.2004,,,,,,4 Liang Muda,,
,,,,,,,,
