NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,33.05.04,4 Petanahan,,,,,,21,,,
,33.05.05,5 Klirong,,,,,,24,,,
,33.05.06,6 Buluspesantren,,,,,,21,,,
,33.05.07,7 Ambal,,,,,,32,,,
,33.05.08,8 Mirit,,,,,,22,,,
,33.05.09,9 Prembun,,,,,,13,,,
,33.05.10,10 Kutowinangun,,,,,,19,,,
,33.05.11,11 Alian,,,,,,16,,,
,33.05.12,12 Kebumen,,,,,5,24,,,
,33.05.13,13 Pejagoan,,,,,,13,,,
,33.05.14,14 Sruweng,,,,,,21,,,
,33.05.15,15 Adimulyo,,,,,,23,,,
,33.05.16,16 Kuwarasan,,,,,,22,,,
,33.05.17,17 Rowokele,,,,,,11,,,
,33.05.18,18 Sempor,,,,,,16,,,
,33.05.19,19 Gombong,,,,,2,12,,,
,33.05.20,20 Karanganyar,,,,,4,7,,,
,33.05.21,21 Karanggayam,,,,,,19,,,
,33.05.22,22 Sadang,,,,,,7,,,
,33.05.23,23 Bonorowo,,,,,,11,,,
,33.05.24,24 Padureso,,,,,,9,,,
,33.05.25,25 Poncowarno,,,,,,11,,,
,33.05.26,26 Karangsambung,,,,,,14,,,
,33.06,6 KAB. PURWOREJO,Purworejo,,,16,25,469,1.082,800.275,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,33.06.01,1 Grabag,,,,,,32,,,
,33.06.02,2 Ngombol,,,,,,57,,,
,33.06.03,3 Purwodadi,,,,,,40,,,
,33.06.04,4 Bagelen,,,,,,17,,,
,33.06.05,5 Kaligesing,,,,,,21,,,
,33.06.06,6 Purworejo,,,,,14,11,,,
,33.06.07,7 Banyuurip,,,,,3,24,,,
,33.06.08,8 Bayan,,,,,1,25,,,
,33.06.09,9 Kutoarjo,,,,,6,21,,,
,33.06.10,10 Butuh,,,,,,41,,,
