K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.06.2022,,,,,,22 Pulo Lon / Pulo Dayah,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.06.2023,,,,,,23 Jurong Pande,,
11.07.06.2024,,,,,,24 Pulo Gajah Mate,,
11.07.06.2025,,,,,,25 Tufah Jeulatang,,
11.07.06.2026,,,,,,26 Kumbang Keupula,,
11.07.06.2027,,,,,,27 Pulo Batee,,
11.07.06.2028,,,,,,28 Meunjee,,
11.07.06.2029,,,,,,29 Keutapang Mesjid,,
11.07.06.2030,,,,,,30 Dayah Kp. Pisang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.06.2031,,,,,,31 Blang Tunong,,
11.07.06.2032,,,,,,32 Blang Pueb,,
11.07.06.2033,,,,,,33 Lambaro,,
11.07.06.2034,,,,,,34 Neurok,,
11.07.07,,,,5Indrajaya,-,49,,"Perbaikan nama dari Indra Jaya menjadi Indrajaya,Peraturan Bupati
Pidie No 11 Tahun 2021 tanggal 5 februari 2021,Surat Bupati Pidie No
130/2365 tanggal 13 April 2021"
11.07.07.2001,,,,,,1 Tampieng Tunong,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.07.2002,,,,,,2 Tampieng Baroh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.07.2003,,,,,,3 Dayah Caleue,,
11.07.07.2004,,,,,,4 Jurong,,
11.07.07.2005,,,,,,5 Keutapang,,
11.07.07.2006,,,,,,6 Dayah Keurako,,
11.07.07.2007,,,,,,7 Mesjid Lam Ujong,,
11.07.07.2008,,,,,,8 Baro Jruek,,
11.07.07.2009,,,,,,9 Yub Mee,,
11.07.07.2010,,,,,,10 Raya Lhok Kaju,,"perbaikan nama dari Raya menjadi Raya Lhok Kaju,surat Bupati Pidie
No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa
No 145/2430/BPD tgl 24 Mei 2021"
11.07.07.2011,,,,,,11 Pulo Gampong U,,
11.07.07.2012,,,,,,12 Pante Lhok Kaju,,
,,,,,,Kampung Blang,,
11.07.07.2014,,,,,,13 Sukon Tungkop,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.07.2015,,,,,,14 Rawa Tungkop,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.07.2016,,,,,,15 Mesjid Tungkop,,
,,,,,,,,
