K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Olele,,"Perda No. 16/2006, Menjadi wil. Kec. Kabile Bone, Perda No. 21/2006"
,,,,,,Moodulio,,"Perda No. 16/2006, Menjadi wil. Kec. Bone, Perda No. 23 /2006"
,,,,,,Inogaluma,,"Perda No. 16/2006, Menjadi wil. Kec. Bone, Perda No. 23 /2006"
,,,,,,Mootayu,,"Perda No. 16/2006, Menjadi wil. Kec. Bone Raya, Perda No. 22 /2006"
,,,,,,Bilolantunga,,"Perda No. 16/2006, Menjadi wil. Kec. Bone, Perda No. 23 /2006"
,,,,,,Kaidundu Barat,,"Perda No. 16/2006, Menjadi wil. Kec. Bone Raya, Perda No. 22 /2006"
,,,,,,Mootinelo,,"Perda No. 16/2006, Menjadi wil. Kec. Bone Raya, Perda No. 22 /2006"
,,,,,,Mopuya,,"Perda No. 16/2006, Menjadi wil. Kec. Bone Raya, Perda No. 22 /2006"
75.03.04.2025,,,,,,6 Bilungala Utara,,Perda No.16/2006
75.03.04.2026,,,,,,7 Tihu,,Perda No.16/2006
75.03.04.2027,,,,,,8 Tunas Jaya,,Perda No. 23/2007
75.03.04.2028,,,,,,9 Lembah Hijau,,Perda No. 23/2007
75.03.04.2029,,,,,,10 Batu Hijau,,Perda No. 23/2007
,,,,,,Bukit Hijau,,"Perda No. 23/2007; Menjadi wil. Kec. Bulawa, Perda No. 33/2007"
75.03.04.2031,,,,,,11 Ombulo Hijau,,Perda No. 23/2007
75.03.04.2032,,,,,,12 Kemiri,,Perda No. 23/2007
75.03.04.2033,,,,,,13 Pelita Hijau,,Pemekaran desa Bilungala Utara Perda No. 18/2011
75.03.05,,,,5Bulango Utara,-,9,,Perda No. 24/2006
75.03.05.2001,,,,,,1 Boidu,,Semula wil. Kec. Tapa
75.03.05.2002,,,,,,2 Bandungan,,Semula wil. Kec. Tapa
75.03.05.2003,,,,,,3 Tupa,,Semula wil. Kec. Tapa
75.03.05.2004,,,,,,4 Longalo,,Semula wil. Kec. Tapa
,,,,,,Mongiilo,,"Semula wil. Kec. Tapa, Menjadi wil. Kec. Bulango Ulu, Perda No.
30/2007"
,,,,,,Owata,,"Semula wil. Kec. Tapa, Menjadi wil. Kec. Bulango Ulu, Perda No.
30/2007"
,,,,,,Mongiilo Utara,,"Semula wil. Kec. Tapa, Menjadi wil. Kec. Bulango Ulu, Perda No.
30/2007"
,,,,,,Pilolaheya,,"Semula wil. Kec. Tapa, Menjadi wil. Kec. Bulango Ulu, Perda No.
30/2007"
75.03.05.2009,,,,,,5 Tuloa,,Semula wil. Kec. Tapa
75.03.05.2010,,,,,,6 Kopi,,Perda No. 25/2007
75.03.05.2011,,,,,,7 Lomaya,,Perda No. 25/2007
75.03.05.2012,,,,,,8 Suka Damai,,Perda No. 25/2007
,,,,,,Ilomata,,"Perda No. 25/2007, Menjadi wil. Kec. Bulango Ulu, Perda No. 30/2007"
,,,,,,Suka Makmur,,"Perda No. 25/2007, Menjadi wil. Kec. Bulango Ulu, Perda No. 30/2007"
75.03.05.2015,,,,,,9 Bunuo,,Perda No. 25/2007
75.03.06,,,,6Tilongkabila,-,14,,Perda No.19/2006
75.03.06.2001,,,,,,1 Bongoime,,Semula wil. Kec. Kabila
75.03.06.2002,,,,,,2 Bongopini,,Semula wil. Kec. Kabila
75.03.06.2003,,,,,,3 Toto Utara,,Semula wil. Kec. Kabila
,,,,,,,,
