K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.08.16.2012,,,,,,10 Kalapagunung,,
32.08.16.2013,,,,,,11 Kramatmulya,,
32.08.16.2014,,,,,,12 Cikaso,,
32.08.16.2015,,,,,,13 Karangmangu,,
,,,,,,Nanggerang,,Menjadi wil kec Jalaksana Perda 19/2009
32.08.16.2017,,,,,,14 Widarasari,,
32.08.17,,,,17Darma,-,19,,
32.08.17.2001,,,,,,1 Cimenga,,
32.08.17.2002,,,,,,2 Cageur,,
32.08.17.2003,,,,,,3 Sakertabarat,,"Surat Bupati Kuningan No 138/649/Tapem tgl 23 Feb 2020 hal
Perbaikan nama dan kode wilayah di kab kuningan"
32.08.17.2004,,,,,,4 Sukarasa,,
32.08.17.2005,,,,,,5 Paninggaran,,
32.08.17.2006,,,,,,6 Cipasung,,
32.08.17.2007,,,,,,7 Kawahmanuk,,"Surat Bupati Kuningan No 138/649/Tapem tgl 23 Feb 2020 hal
Perbaikan nama dan kode wilayah di kab kuningan"
32.08.17.2008,,,,,,8 Cikupa,,
32.08.17.2009,,,,,,9 Parung,,
32.08.17.2010,,,,,,10 Darma,,
32.08.17.2011,,,,,,11 Jagara,,
32.08.17.2012,,,,,,12 Bakom,,
32.08.17.2013,,,,,,13 Karanganyar,,
32.08.17.2014,,,,,,14 Karangsari,,
32.08.17.2015,,,,,,15 Sagarahiang,,"Surat Bupati Kuningan No 138/649/Tapem tgl 23 Feb 2020 hal
Perbaikan nama dan kode wilayah di kab kuningan"
32.08.17.2016,,,,,,16 Gunungsirah,,
32.08.17.2017,,,,,,17 Sakertatimur,,"Surat Bupati Kuningan No 138/649/Tapem tgl 23 Feb 2020 hal
Perbaikan nama dan kode wilayah di kab kuningan"
32.08.17.2018,,,,,,18 Tugumulya,,
32.08.17.2019,,,,,,19 Situsari,,
32.08.18,,,,18Cigugur,5,5,,
32.08.18.1001,,,,,1Cigugur,,,
32.08.18.1002,,,,,2Cigadung,,,
32.08.18.1003,,,,,3Winduherang,,,
32.08.18.1004,,,,,4Sukamulya,,,
32.08.18.1005,,,,,5Cipari,,,
32.08.18.2006,,,,,,1 Cileuleuy,,
32.08.18.2007,,,,,,2 Puncak,,
32.08.18.2008,,,,,,3 Gunungkeling,,
32.08.18.2009,,,,,,4 Cisantana,,
32.08.18.2010,,,,,,5 Babakanmulya,,
,,,,,,,,
