K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.07.06.2019,,,,,,"7 Ranoketang Atas
Satu",,"PMD, Perda No. 20/2009"
71.07.06.2020,,,,,,8 Lobu Kota,,"PMD, Perda No. 20/2009"
71.07.06.2021,,,,,,9 Lobu Atas,,"PMD, Perda No. 20/2009"
71.07.06.2022,,,,,,10 Lobu,,"PMD, Perda No. 20/2009"
71.07.07,,,,7Touluaan Selatan,-,10,,
71.07.07.2001,,,,,,1 Kalait,,"Semula berada di Wil, Kec. Touluaan Perda No. 22/2009"
71.07.07.2002,,,,,,2 Kalait Satu,,Perda. 22/2009
71.07.07.2003,,,,,,3 Kalait Dua,,Perda. 22/2009
71.07.07.2004,,,,,,4 Kalait Tiga,,Perda. 22/2009
71.07.07.2005,,,,,,5 Lowatag,,"Semula berada di Wil, Kec. Touluaan Perda No. 22/2009"
71.07.07.2006,,,,,,6 Bunag,,Semula Wil. Kec. Touluaan Perda No. 22/2009
71.07.07.2007,,,,,,7 Banga,,Semula Wil. Kec. Touluaan Perda No. 22/2009
71.07.07.2008,,,,,,8 Tambelang,,Semula Wil. Kec. Touluaan Perda No. 22/2009
71.07.07.2009,,,,,,9 Ranoako,,Semula Wil. Kec. Touluaan Perda No. 22/2009
71.07.07.2010,,,,,,10 Suhuyon,,"Semula berada di Wil, Kec. Touluaan Perda No. 22/2009"
71.07.08,,,,8Silian Raya,-,10,,
71.07.08.2001,,,,,,1 Silian,,Semula berada di Wil. Kec. Touluaan Perda No. 22/2009
71.07.08.2002,,,,,,2 Silian Utara,,Perda. 22/2009
71.07.08.2003,,,,,,3 Silian Satu,,Semula berada di Wil. Kec. Touluaan Perda No. 22/2009
71.07.08.2004,,,,,,4 Silian Selatan,,Perda. 22/2009
71.07.08.2005,,,,,,5 Silian Dua,,Semula berada di Wil. Kec. Touluaan Perda No. 22/2009
71.07.08.2006,,,,,,6 Silian Tengah,,Perda. 22/2009
71.07.08.2007,,,,,,7 Silian Tiga,,Semula berada di Wil. Kec. Touluaan Perda No. 22/2009
71.07.08.2008,,,,,,8 Silian Barat,,Perda. 22/2009
71.07.08.2009,,,,,,9 Silian Kota,,Perda. 22/2009
71.07.08.2010,,,,,,10 Silian Timur,,Perda. 22/2009
71.07.09,,,,9Tombatu Timur,-,11,,
71.07.09.2001,,,,,,1 Molompar,,Perda. 22/2009
71.07.09.2002,,,,,,2 Molompar Satu,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.09.2003,,,,,,3 Molompar Atas,,Perda. 22/2009
71.07.09.2004,,,,,,4 Molompar Dua,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.09.2005,,,,,,5 Molompar Dua Utara,,Perda. 22/2009
71.07.09.2006,,,,,,"6 Molompar Dua
Selatan",,Perda. 22/2009
71.07.09.2007,,,,,,7 Mundung,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.09.2008,,,,,,8 Mundung Satu,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.09.2009,,,,,,9 Esandom,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.09.2010,,,,,,10 Esandom Satu,,Perda. 22/2009
71.07.09.2011,,,,,,11 Esandom Dua,,Perda. 22/2009
71.07.10,,,,10Tombatu Utara,-,10,,
