K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.06.10.2004,,,,,,3 Kanreapia,,
73.06.10.2005,,,,,,4 Pao,,
73.06.10.2006,,,,,,5 Balassuka,,
73.06.10.2007,,,,,,6 Mamampang,,
73.06.10.2008,,,,,,7 Tonasa,,
73.06.10.2009,,,,,,8 Bolaromang,,
73.06.11,,,,11Biringbulu,2,9,,
73.06.11.2001,,,,,,1 Taring,,
73.06.11.1002,,,,,1Tonrorita,,,"Perubahan status Desa Tonrorita menjadi Kel, Perda No. 20/2012"
73.06.11.2003,,,,,,2 Pencong,,
73.06.11.1004,,,,,2Lauwa,,,
73.06.11.2005,,,,,,3 Berutallasa,,
73.06.11.2006,,,,,,4 Parangloe,,
73.06.11.2007,,,,,,5 Baturappe,,
73.06.11.2008,,,,,,6 Batumalonro,,
73.06.11.2009,,,,,,7 Borimasunggu,,
73.06.11.2010,,,,,,8 Lembangloe,,
73.06.11.2011,,,,,,9 Julukanaya,,
73.06.12,,,,12Barombong,2,5,,
73.06.12.1001,,,,,1Benteng Somba Opu,,,
73.06.12.2002,,,,,,1 Kanjilo,,
73.06.12.2003,,,,,,2 Moncobalang,,
73.06.12.2004,,,,,,3 Tinggimae,,
73.06.12.1005,,,,,2Lembang Parang,,,Peningkatan status menjadi Kelurahan Perda No. 2/2009
73.06.12.2006,,,,,,4 Biringala,,"Koreksi nama 'Biringngala' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.06.12.2007,,,,,,5 Tamannyeleng,,"Koreksi nama 'Tamanyeleng' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.06.13,,,,13Pattallasang,-,8,,"Perbaikan nama kec. semula Pattalasang menjadi Pattallasang sesuai,
sesuai:
Perda 7 Tahun 2005; dan
Surat Sekda Prov. Sulsel No. 138/8796/B.Pem.Otda tgl 31 Agustus
2022."
73.06.13.2001,,,,,,1 Timbuseng,,Semula wil. Kec. Bontomarannu
73.06.13.2002,,,,,,2 Pallantikang,,"Semula wil. Kec. Bontomarannu, Koreksi nama 'Palantikang' Srt Ditjen
BPD No 140/5118/BPD tgl 18 Juli 2019"
73.06.13.2003,,,,,,3 Sunggumanai,,Semula wil. Kec. Bontomarannu
73.06.13.2004,,,,,,4 Paccellekang,,Semula wil. Kec. Bontomarannu
73.06.13.2005,,,,,,5 Pattallassang,,"Semula wil. Kec. Bontomarannu, Koreksi nama 'Pattallasang' Srt Ditjen
BPD No 140/5118/BPD tgl 18 Juli 2019"
73.06.13.2006,,,,,,6 Je'nemadinging,,
73.06.13.2007,,,,,,7 Panaikang,,
,,,,,,,,
