K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
76.02.03.2004,,,,,,1 Sondoang,,
76.02.03.2005,,,,,,2 Beru-Beru,,
76.02.03.2006,,,,,,3 Belang Belang,,
76.02.03.2007,,,,,,4 Kabuloang,,
76.02.03.2008,,,,,,5 Keang,,
76.02.03.2009,,,,,,6 Pokkang,,Perda No. 5/2006
76.02.03.2010,,,,,,7 Guliling,,Perda No. 5/2006
76.02.03.2011,,,,,,8 Uhaimate,,Perda No. 5/2006
76.02.03.2012,,,,,,9 Kalukku Barat,,Perda No. 2/2008
76.02.03.2013,,,,,,10 Pammulukang,,Perda No. 2/2008
76.02.03.1014,,,,,4Sinyonyoi Selatan,,,"Pemekaran sebagian wil Kel. Sinyonyoi, Perda No.6/2015 dan ND
Dir.Dekonsentrasi, TP dan Kerjasama No 705 tgl 10 Juli 2017"
76.02.04,,,,4Kalumpang,-,13,,
76.02.04.2001,,,,,,1 Kalumpang,,
,,,,,,Bonehau,,Menjadi wil Kec Bonehau Perda No. 12/2002
76.02.04.2003,,,,,,2 Karataun,,
76.02.04.2004,,,,,,3 Karama,,
,,,,,,Salutiwo,,Menjadi wil Kec Bonehau Perda No. 12/2002
76.02.04.2006,,,,,,4 Siraun,,
76.02.04.2007,,,,,,5 Tumoga,,
,,,,,,Battuada,,Menjadi wil Kec. Bonehau Perda No 12/2002
,,,,,,Lumika,,
76.02.04.2010,,,,,,6 Salumakki,,Perda No. 5 /2006
76.02.04.2011,,,,,,7 Polio,,"Perubahan nama desa Ba'san, Perda No. 5 /2006"
76.02.04.2012,,,,,,8 Limbong,,Perda No. 5 /2006
76.02.04.2013,,,,,,9 Sandapang,,Perda No. 5 /2006
76.02.04.2014,,,,,,10 Kondo Bulo,,Perda No. 5 /2006
76.02.04.2015,,,,,,11 Makkaliki,,Perda No. 2/2008
76.02.04.2016,,,,,,12 Batu Makkada,,Perda No. 2/2008
76.02.04.2017,,,,,,13 Lasa',,Perda No. 2/2008
,,,,Budong-Budong,,,,"Menjadi wil Kab. Mamuju Tengah, sesuai UU No. 4/2013"
,,,,,,Babana,,
,,,,,,Lumu,,
,,,,,,Pontanakayang,,
,,,,,,Mahahe,,Menjadi wil Kec Tobadak Perda No. 12/2002
,,,,,,Salobaja,,Menjadi wil Kec Tobadak Perda No. 12/2002
,,,,,,Salogatta,,
,,,,,,Tobadak,,Menjadi wil Kec Tobadak Perda No. 12/2002
,,,,,,Kire,,
,,,,,,Tinali,,
,,,,,,,,
