K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14,RIAU,,,,,,,
14.03,KAB. BENGKALIS,,,11,19,136,"8.616,358","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
14.03.01,,,,1Bengkalis,3,28,,
14.03.01.1001,,,,,1Bengkalis Kota,,,"Perbaikan Huruf dan Nama, Berdasarka Ketua KPU Bengkalis No Surat
21/PL.01.4-KPU.KAB/II/2020 tgl 11 Feb 2020 hal Validasi Data nama
Kel dan Desa Se-Kab Bengkalis guna Pelaksanaan Pemilihan Bup dan
Wakli Bup thn 2020"
14.03.01.1002,,,,,2Damon,,,
14.03.01.1003,,,,,3Rimba Sekampung,,,
14.03.01.2004,,,,,,1 Kelapapati,,
14.03.01.2005,,,,,,2 Pedekik,,
14.03.01.2006,,,,,,3 Pangkalan Batang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.03.01.2007,,,,,,4 Sebauk,,
14.03.01.2008,,,,,,5 Teluk Latak,,"Perbaikan Spasi, Berdasarka Ketua KPU Bengkalis No Surat
21/PL.01.4-KPU.KAB/II/2020 tgl 11 Feb 2020 hal Validasi Data nama
Kel dan Desa Se-Kab Bengkalis guna Pelaksanaan Pemilihan Bup dan
Wakli Bup thn 2020"
14.03.01.2009,,,,,,6 Meskom,,
14.03.01.2010,,,,,,7 Senggoro,,
14.03.01.2011,,,,,,8 Air Putih,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.03.01.2012,,,,,,9 Sungai Alam,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017, Perbaikan Huruf"
14.03.01.2013,,,,,,10 Penampi,,
14.03.01.2014,,,,,,11 Temeran,,Perda No. 8 Tahun 2012
14.03.01.2015,,,,,,12 Penebal,,
14.03.01.2016,,,,,,13 Pematang Duku,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.03.01.2017,,,,,,14 Ketam Putih,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.03.01.2018,,,,,,15 Kelemantan,,
,,,,,,,,
