Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.05.40012,Pulau Pura,,"08°17'55.00"" S 124°20'47.00"" T",BP
53.05.40013,Pulau Rusa,,"08°23'19.00"" S 123°49'23.00"" T",BP
53.05.40014,Pulau Sika,,"08°07'10.99"" S 124°36'52.99"" T",BP
53.05.40015,Pulau Ternate,,"08°12'51.00"" S 124°22'14.00"" T",TBP
53.05.40016,Pulau Tikus,,"08°26'41.68"" S 123°52'37.24"" T",BP
53.05.40017,Pulau Treweng,,"08°28'41.00"" S 124°16'53.00"" T",TBP
53.06,KAB. FLORES TIMUR,19,,
53.06.40001,Pulau Adonara,,"08°19'59.99"" S 123°10'00.00"" T",BP
53.06.40002,Pulau Bani,,"08°14'26.99"" S 123°16'43.00"" T",TBP
53.06.40003,Pulau Belen,,"08°36'13.00"" S 122°50'44.00"" T",TBP
53.06.40004,Pulau Belopo Belen,,"08°36'38.38"" S 122°52'31.88"" T",TBP
53.06.40005,Pulau Belopo Kre,,"08°38'12.17"" S 122°54'04.35"" T",TBP
53.06.40006,Pulau Bola Belen,,"08°38'21.14"" S 122°53'58.88"" T",TBP
53.06.40007,Pulau Bola Kre,,"08°38'22.22"" S 122°53'53.87"" T",TBP
53.06.40008,Pulau Keroko,,"08°14'49.89"" S 123°17'33.14"" T",TBP
53.06.40009,Pulau Konga,,"08°27'02.99"" S 122°47'58.99"" T",BP
53.06.40010,Pulau Kowa,,"08°36'26.34"" S 122°49'55.49"" T",TBP
53.06.40011,Pulau Mas,,"08°09'00.00"" S 123°01'18.99"" T",TBP
53.06.40012,Pulau Nuhabele,,"08°15'05.00"" S 123°20'10.00"" T",TBP
53.06.40013,Pulau Solor,,"08°28'35.00"" S 122°59'02.00"" T",BP
53.06.40014,Pulau Waibulun,,"08°21'03.22"" S 122°57'08.99"" T",TBP
53.06.40015,Pulau Watopeni Belen,,"08°15'07.54"" S 123°19'46.67"" T",TBP
53.06.40016,Pulau Watopeni Buse,,"08°13'55.93"" S 123°19'22.06"" T",TBP
53.06.40017,Pulau Watukepung,,"08°14'12.00"" S 123°19'23.99"" T",TBP
53.06.40018,Pulau Wera Buran,,"08°14'30.26"" S 123°19'33.83"" T",TBP
53.06.40019,Pulau Witi,,"08°38'41.38"" S 122°50'48.25"" T",TBP
53.07,KAB. SIKKA,19,,
53.07.40001,Nusa Kokasa,,"08°47'44.99"" S 122°01'03.86"" T",TBP
53.07.40002,Nusa Kurasa,,"08°47'11.62"" S 122°02'03.54"" T",TBP
53.07.40003,Pulau Babi,,"08°25'23.99"" S 122°30'32.00"" T",BP
53.07.40004,Pulau Batumandi,,"08°07'15.62"" S 122°08'05.48"" T",TBP
53.07.40005,Pulau Besar,,"08°27'33.99"" S 122°22'23.99"" T",BP
53.07.40006,Pulau Dambilah,,"08°28'01.99"" S 122°26'26.99"" T",BP
53.07.40007,Pulau Koja,,"08°29'47.00"" S 122°23'53.00"" T",BP
53.07.40008,Pulau Kolisia,,"08°31'40.48"" S 122°05'18.76"" T",TBP
53.07.40009,Pulau Kondoh,,"08°26'38.00"" S 122°25'53.00"" T",TBP
53.07.40010,Pulau Palue,,"08°19'30.00"" S 121°42'42.00"" T",BP
53.07.40011,Pulau Pangabatang,,"08°28'44.00"" S 122°27'43.99"" T",BP
53.07.40012,Pulau Parumaan,,"08°27'07.99"" S 122°26'43.00"" T",BP
53.07.40013,Pulau Pemana Besar,,"08°21'38.99"" S 122°18'11.99"" T",BP
