K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17.06.14.2001,,,,,,1 Dusun Baru V Koto,,Semula wil. Kec. Muko-Muko Utara
17.06.14.2002,,,,,,2 Air Dikit,,Semula wil. Kec. Muko-Muko Utara
17.06.14.2003,,,,,,3 Pondok Lunang,,Semula wil. Kec. Muko-Muko Utara
17.06.14.2004,,,,,,4 Sari Bulan,,Semula wil. Kec. Muko-Muko Utara
17.06.14.2005,,,,,,5 Sari Makmur,,Perda No. 13/2009
17.06.14.2006,,,,,,6 Sumber Sari,,Perda No. 13/2009
17.06.14.2007,,,,,,7 Air Kasai,,Perda No. 13/2009
17.06.15,,,,15Sungai Rumbai,-,9,,Perda No. 8/2005
17.06.15.2001,,,,,,1 Retak Mudik,,Semula wil. Kec. Pondok Suguh
17.06.15.2002,,,,,,2 Padang Gading,,Semula wil. Kec. Pondok Suguh
17.06.15.2003,,,,,,3 Gajah Mati,,Semula wil. Kec. Pondok Suguh
17.06.15.2004,,,,,,4 Mekar Sari,,Semula wil. Kec. Pondok Suguh
17.06.15.2005,,,,,,5 Sido Dadi,,Perda No. 21/2006
17.06.15.2006,,,,,,6 Sumber Makmur,,Perda No. 21/2006
17.06.15.2007,,,,,,7 Talang Gading,,Perda No. 21/2006
17.06.15.2008,,,,,,8 Gading Jaya,,Perda No. 24/2007
17.06.15.2009,,,,,,9 Banjar Sari,,Perda No. 17/2009
