Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.12.40041,Pulau Korolaki,,"02°00'07.99"" S 121°20'35.00"" T",TBP
72.12.40042,Pulau Kubur,,"01°42'25.97"" S 121°53'21.57"" T",TBP
72.12.40043,Pulau Kulangkulang,,"01°56'08.00"" S 121°22'19.99"" T",TBP
72.12.40044,Pulau Labota,,"01°56'35.00"" S 121°21'34.99"" T",TBP
72.12.40045,Pulau Labota Besar,,"01°54'56.00"" S 121°26'26.99"" T",TBP
72.12.40046,Pulau Lalangan,,"01°56'17.00"" S 121°21'33.00"" T",TBP
72.12.40047,Pulau Lalangan Kecil,,"01°56'28.00"" S 121°21'25.99"" T",TBP
72.12.40048,Pulau Lambolo,,"01°56'03.98"" S 121°19'57.53"" T",TBP
72.12.40049,Pulau Lambolo Kecil,,"01°56'04.28"" S 121°19'58.86"" T",TBP
72.12.40050,Pulau Macan,,"01°41'18.84"" S 121°57'07.05"" T",TBP
72.12.40051,Pulau Mandar,,"01°55'09.00"" S 121°20'58.99"" T",TBP
72.12.40052,Pulau Marangkana,,"01°53'40.99"" S 121°22'25.00"" T",TBP
72.12.40053,Pulau Nipa,,"01°55'57.55"" S 121°29'19.44"" T",TBP
72.12.40054,Pulau Pandan,,"01°56'42.00"" S 121°21'59.00"" T",TBP
72.12.40055,Pulau Panjang,,"01°50'58.99"" S 121°26'38.00"" T",TBP
72.12.40056,Pulau Pengia,,"01°55'50.00"" S 121°26'21.00"" T",TBP
72.12.40057,Pulau Pinasa,,"01°50'07.23"" S 121°24'41.50"" T",TBP
72.12.40058,Pulau Rumbia,,"01°57'04.00"" S 121°30'36.00"" T",TBP
72.12.40059,Pulau Tangah,,"01°56'44.00"" S 121°21'45.00"" T",TBP
72.12.40060,Pulau Tanoka,,"01°59'53.00"" S 121°21'06.00"" T",TBP
72.12.40061,Pulau Tapohulu,,"01°55'54.99"" S 121°19'44.00"" T",TBP
72.12.40062,Pulau Tetembonti,,"01°42'47.99"" S 121°52'17.00"" T",TBP
72.12.40063,Pulau Tokonanaka,,"01°56'07.00"" S 121°29'08.99"" T",BP
72.12.40064,Pulau Uepiri,,"01°50'33.00"" S 121°22'26.00"" T",TBP
72.12.40065,Pulau Ulundoke,,"01°49'55.99"" S 121°27'47.00"" T",TBP
72.12.40066,Togong Teo,,"01°37'34.74"" S 122°03'24.35"" T",TBP
Jumlah Pulau Provinsi SULAWESI TENGAH,,"1,572",,
