K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12,SUMATERA UTARA,,,,,,,
12.74,KOTA TANJUNG BALAI,,,6,31,0,"60,072","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
12.74.01,,,,1Tanjungbalai Selatan,6,-,,"Perbaikan nama kec. semula Tanjung Balai Selatan menjadi
Tanjungbalai Selatan sesuai Surat Plt. Walikota Tanjungbalai No.
100/12431/Pem-an tgl 12 Juli 2022."
12.74.01.1001,,,,,1Tanjungbalai Kota I,,,"Perbaikan nama kel. semula Tanjung Balai Kota I menjadi Tanjungbalai
Kota I sesuai Surat Plt. Walikota Tanjungbalai No. 100/12431/Pem-an
tgl 12 Juli 2022."
12.74.01.1002,,,,,2Tanjungbalai Kota II,,,"Perbaikan nama kel. semula Tanjung Balai Kota II menjadi Tanjungbalai
Kota II sesuai Surat Plt. Walikota Tanjungbalai No. 100/12431/Pem-an
tgl 12 Juli 2022."
12.74.01.1003,,,,,3Perwira,,,
12.74.01.1004,,,,,4Karya,,,
12.74.01.1005,,,,,5Pantai Burung,,,
12.74.01.1006,,,,,6Indra Sakti,,,
12.74.02,,,,2Tanjungbalai Utara,5,-,,"Perbaikan nama kec. semula Tanjung Balai Utara menjadi Tanjungbalai
Utara sesuai Surat Plt. Walikota Tanjungbalai No. 100/12431/Pem-an
tgl 12 Juli 2022."
12.74.02.1001,,,,,1Tanjungbalai Kota III,,,"Perbaikan nama kel. semula Tanjung Balai Kota III menjadi Tanjungbalai
Kota III sesuai Surat Plt. Walikota Tanjungbalai No. 100/12431/Pem-an
tgl 12 Juli 2022."
12.74.02.1002,,,,,2Tanjungbalai Kota IV,,,"Perbaikan nama kel. semula Tanjung Balai Kota IV menjadi Tanjungbalai
Kota IV sesuai Surat Plt. Walikota Tanjungbalai No. 100/12431/Pem-an
tgl 12 Juli 2022."
12.74.02.1003,,,,,3Sejahtera,,,
12.74.02.1004,,,,,4Kuala Silo Bestari,,,"Perbaikan nama sesuai SK Gub No. 146.1/3372/SK/1993 tgl 28 Okt
1993 dan BA No. 2826.a/BP/2017 Rapat Penyusunan dan Validasi
Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.74.02.1005,,,,,5Matahalasan,,,"Perbaikan nama sesuai SK Gub No. 146.1/3372/SK/1993 tgl 28 Okt
1993 dan BA No. 2826.a/BP/2017 Rapat Penyusunan dan Validasi
Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.74.03,,,,3Sei Tualang Raso,5,-,,
12.74.03.1001,,,,,1Keramat Kubah,,,
12.74.03.1002,,,,,2Sumber Sari,,,
12.74.03.1003,,,,,3Muara Sentosa,,,
12.74.03.1004,,,,,4Pasar Baru,,,
12.74.03.1005,,,,,5Sei Raja,,,"Perbaikan nama sesuai Perda No.23/2001 dan dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.74.04,,,,4Teluk Nibung,5,-,,
12.74.04.1001,,,,,1Sei Merbau,,,
12.74.04.1002,,,,,2Pematang Pasir,,,
,,,,,,,,
