K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.07.04.2006,,,,,,3 Sumber Rejeki,,
16.07.04.2007,,,,,,4 Dana Mulya,,
16.07.04.2008,,,,,,5 Wana Mukti,,
16.07.04.2009,,,,,,6 Budi Asih,,
,,,,,,Sumber Rejo,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Kelapa Dua,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Sumber Mukti,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
16.07.04.2013,,,,,,7 Rukun Makmur,,
16.07.04.2014,,,,,,8 Nunggal Sari,,
,,,,,,Sumber Agung,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Wonodadi,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
16.07.04.2017,,,,,,9 Majatra,,
16.07.04.2018,,,,,,10 Wonosari,,
,,,,,,Bumi Rejo,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Mekar Sari,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Tabuan Asri,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Suka Mulya,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Suka Raja,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Songo Makmur,,"Menjadi wil Kec. Selat Penuguan, sesuai Perda No. 15/2017 ttg
Perubahan atas Perda No. 5/2016 ttg Pembentukan Kec dlm
Kab.Banyuasin dan Surat Gub No. 130/2259/I/2018 tgl 26 Okt 2018"
,,,,,,Karang Anyar,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Karang Asam,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Marga Rahayu,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Sido Mulyo,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Keluang,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
,,,,,,Bumi Serdang,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
16.07.04.2031,,,,,,11 Sumber Mulya,,"Perbaikan nama sesuai Surat Prov. Sumsel No. 1824/135/I/2016 hal
Penyampaian Usulan Revisi Nama Desa tgl 20 Juni 2016"
16.07.04.2032,,,,,,12 Rawa Banda,,
,,,,,,Karang Mulya,,"Menjadi wil. Kec. Tungkal IIir, Perda No.2/2006"
