K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.07.19.2012,,,,,,12 Kebonagung,,
35.07.20,,,,20Ngajum,-,9,,"perbaikan nama, Perbub no 35/2015,Surat Sekda kab malang no
100/2892/35.07.011/2021 tgl 6 april 2021"
35.07.20.2001,,,,,,1 Ngajum,,
35.07.20.2002,,,,,,2 Palaan,,
35.07.20.2003,,,,,,3 Ngasem,,
35.07.20.2004,,,,,,4 Banjarsari,,
35.07.20.2005,,,,,,5 Kranggan,,
35.07.20.2006,,,,,,6 Kesamben,,
35.07.20.2007,,,,,,7 Babadan,,
35.07.20.2008,,,,,,8 Balesari,,
35.07.20.2009,,,,,,9 Maguan,,
35.07.21,,,,21Wagir,-,12,,
35.07.21.2001,,,,,,1 Sumbersuko,,
35.07.21.2002,,,,,,2 Mendalanwangi,,
35.07.21.2003,,,,,,3 Sitirejo,,
35.07.21.2004,,,,,,4 Parangargo,,
35.07.21.2005,,,,,,5 Gondowangi,,
35.07.21.2006,,,,,,6 Pandanrejo,,
35.07.21.2007,,,,,,7 Petungsewu,,
35.07.21.2008,,,,,,8 Sukodadi,,
35.07.21.2009,,,,,,9 Sidorahayu,,
35.07.21.2010,,,,,,10 Jedong,,
35.07.21.2011,,,,,,11 Dalisodo,,
35.07.21.2012,,,,,,12 Pandanlandung,,
35.07.22,,,,22Dau,-,10,,
35.07.22.2001,,,,,,1 Kucur,,
35.07.22.2002,,,,,,2 Kalisongo,,
35.07.22.2003,,,,,,3 Karangwidoro,,
35.07.22.2004,,,,,,4 Petungsewu,,
35.07.22.2005,,,,,,5 Selorejo,,
35.07.22.2006,,,,,,6 Tegalweru,,
35.07.22.2007,,,,,,7 Landungsari,,
35.07.22.2008,,,,,,8 Mulyoagung,,
35.07.22.2009,,,,,,9 Gadingkulon,,"Koreksi nama, Sur Bup No 141/334/35.07.012/2016"
35.07.22.2010,,,,,,10 Sumbersekar,,
35.07.23,,,,23Karangploso,-,9,,"perbaikan nama dari Karang Ploso menjadi Karangploso, Surat Sekda
kab malang no 100/2892/35.07.011/2021 tgl 6 april 2021"
35.07.23.2001,,,,,,1 Tegalgondo,,
35.07.23.2002,,,,,,2 Kepuharjo,,
35.07.23.2003,,,,,,3 Ngenep,,
