K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18,LAMPUNG,,,,,,,
18.71,KOTA BANDAR LAMPUNG,,,20,126,0,"183,745","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
18.71.01,,,,1Kedaton,7,-,,
,,,,,Kampung Baru,,,
,,,,,Perumnas Way Halim,,,"Menjadi wil Kec. Way Halim, Perda No. 4/2012"
18.71.01.1003,,,,,1Kedaton,,,
18.71.01.1004,,,,,2Surabaya,,,
18.71.01.1005,,,,,3Sukamenanti,,,
18.71.01.1006,,,,,4Sidodadi,,,
,,,,,Labuhan Ratu,,,"Menjadi wil Kec. Labuhan Ratu, Perda No. 4/2012"
,,,,,Sepang Jaya,,,"Menjadi wil Kec. Labuhan Ratu, Perda No. 4/2012"
18.71.01.1009,,,,,5Sukamenanti Baru,,,"Pemekaran sebagian Kel. Sukamenanti, Perda No. 4/2012"
18.71.01.1010,,,,,6Penengahan,,,"Semula wil Kec. Tanjungkarang Pusat, Perda No. 4/2012"
,,,,,Bukitjati Seminung,,,"Pemekaran sebagian Kel. Penengahan, Perda No. 4/2012, Perubhan
nama Bukitjati Seminung menjadi Penengahan Raya Perda No.
12/2012"
18.71.01.1012,,,,,7Penengahan Raya,,,"Perubahan nama Bukitjati Seminung menjadi Penengahan Raya Perda
No. 12/2012"
18.71.02,,,,2Sukarame,6,-,,
,,,,,Gunungsulah,,,"Menjadi wil Kec. Way Halim, Perda No4/2012"
,,,,,Way Halim Permai,,,"Menjadi wil Kec. Way HAlim, Perda No. 4/2012"
18.71.02.1003,,,,,1Sukarame,,,
18.71.02.1004,,,,,2Way Dadi,,,
,,,,,Harapan Jaya,,,
18.71.02.1006,,,,,3Sukarame Baru,,,"Pemekaran sebagian Kel. Sukarame, Perda No. 4/2012"
18.71.02.1007,,,,,4Way Dadi Baru,,,"Pemekaran sebagian Kel. Way Dadi, Perda No. 4/2012"
18.71.02.1008,,,,,5Korpri jaya,,,"Perubahan nama dari Kel. Harapan Jaya, Perda No. 4/2012"
18.71.02.1009,,,,,6Korpri Raya,,,"Pemekaran sebagian Kel. Korpri Jaya, Perda No. 4/2012"
18.71.03,,,,3Tanjungkarang Barat,7,-,,
18.71.03.1001,,,,,1Gedong Air,,,
18.71.03.1002,,,,,2Sukajawa,,,
,,,,,Segalamider,,,"Menjadi wil Kec. Langkapura, Perda No. 4/2012"
18.71.03.1004,,,,,3Susunan Baru,,,
,,,,,Gunungterang,,,"Menjadi wil Kec. Langkapura, Perda No. 4/2012"
18.71.03.1006,,,,,4Sukadana Ham,,,
,,,,,Lebak Budi,,,"Pemekaran sebagian Kel. Sukajawa, Perda No. 4/2012, Perubahan
Nama Sukajawa Baru Perda No. 12/2012"
18.71.03.1008,,,,,5Kelapa Tiga Permai,,,"Pemekaran sebagian Kel. Kelapa Tiga, Perda No. 4/2012"
,,,,,,,,
