K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.24.10.2003,,,,,,3 Pertasi Kencana,,Semula wil. Kec. Mangkutana
73.24.10.2004,,,,,,4 Non Blok,,Semula wil. Kec. Mangkutana
73.24.10.2005,,,,,,5 Argomulyo,,Semula wil. Kec. Mangkutana
73.24.10.2006,,,,,,6 Sumber Makmur,,"Pemekaran sebagian Desa Sumber Agung, Perda No. 42/2011"
73.24.10.2007,,,,,,7 Mekar Sari,,"Pemekaran sebagian Desa Kalaena Kiri, Perda No. 11/2012"
73.24.11,,,,11Wasuponda,-,6,,Perda No. 4/2006
73.24.11.2001,,,,,,1 Ledu Ledu,,Semula wil. Kec. Nuha
73.24.11.2002,,,,,,2 Kawata,,Semula wil. Kec. Nuha
73.24.11.2003,,,,,,3 Tabarano,,Semula wil. Kec. Nuha
73.24.11.2004,,,,,,4 Wasuponda,,Semula wil. Kec. Nuha
73.24.11.2005,,,,,,5 Parumpanai,,Semula wil. Kec. Nuha
73.24.11.2006,,,,,,6 Balambano,,Semula wil. Kec. Nuha
