K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.08.2035,,,,,,35 Tanjong Mesjid,,
11.08.08.2036,,,,,,36 Paya Terbang,,
11.08.08.2037,,,,,,37 Madan,,
11.08.08.2038,,,,,,38 Tanjong Awe,,
11.08.08.2039,,,,,,39 Kitou,,
11.08.08.2040,,,,,,40 Krueng Matee,,
11.08.09,,,,9Seunuddon,-,33,,
11.08.09.2001,,,,,,1 Tanjong Pineung,,"Perbaikan nama desa semula Tanjong Pineng menjadi Tanjong
Pineung, sesuai:
Qanun No. 5 Tahun 2016; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.08.09.2002,,,,,,2 Meurubo Puntong,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.09.2003,,,,,,3 Mane Kawan,,
11.08.09.2004,,,,,,4 Alue Barueh,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.09.2005,,,,,,5 Keude Simpang Jalan,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.09.2006,,,,,,6 Blang Pha,,
11.08.09.2007,,,,,,7 Alue Kiran,,
11.08.09.2008,,,,,,8 Blang Tue,,
11.08.09.2009,,,,,,9 Cot Kafiraton,,
11.08.09.2010,,,,,,10 Tanjong Dama,,
11.08.09.2011,,,,,,11 Paya Dua Uram,,
11.08.09.2012,,,,,,12 Paya Dua Ujong,,
11.08.09.2013,,,,,,13 Alue Capli,,
11.08.09.2014,,,,,,14 Simpang Peut,,
11.08.09.2015,,,,,,15 Meunasah Sagoe,,
11.08.09.2016,,,,,,16 Matang Puntong,,
11.08.09.2017,,,,,,17 Matang Panyang,,
11.08.09.2018,,,,,,18 Cot Patisah,,
11.08.09.2019,,,,,,19 Cot Trueng,,
11.08.09.2020,,,,,,20 Darul Aman,,
11.08.09.2021,,,,,,21 Matang Jeulikat,,
11.08.09.2022,,,,,,22 Lhok Puuk,,
11.08.09.2023,,,,,,23 Ulee Rubek Barat,,
11.08.09.2024,,,,,,24 Ulee Rubek Timu,,
11.08.09.2025,,,,,,25 Bantayan,,
11.08.09.2026,,,,,,26 Teupin Kuyuen,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
