K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.08.02.2007,,,,,,7 Silou Malela,,"Perbaikan nama desa semula Silau Malela menjadi Silou Malela, sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.02.2008,,,,,,8 Bandar Siantar,,
12.08.02.2009,,,,,,9 Pamatang Gajing,,
12.08.02.2010,,,,,,10 Bangun,,
12.08.02.2011,,,,,,11 Malela,,"Perubahan nama desa semula Nagori Malela menjadi Malela sesuai
Perda No. 9 Tahun 2022."
12.08.02.2012,,,,,,12 Bukit Maraja,,
12.08.02.2013,,,,,,13 Pamatang Sahkuda,,"Perbaikan nama desa semula Pamatang Syahkuda menjadi Pamatang
Sahkuda, sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.02.2014,,,,,,14 Marihat Bukit,,
12.08.02.2015,,,,,,15 Sahkuda Bayu,,"Perbaikan nama desa semula Syahkuda Bayu menjadi Sahkuda Bayu,
sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.02.2016,,,,,,16 Lingga,,
12.08.03,,,,3Gunung Maligas,-,9,,
12.08.03.2001,,,,,,1 Silou Bayu,,"Perbaikan nama desa semula Silau Bayu menjadi Silou Bayu, sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.03.2002,,,,,,2 Karang Anyer,,
12.08.03.2003,,,,,,3 Karang Rejo,,
12.08.03.2004,,,,,,4 Karang Sari,,
12.08.03.2005,,,,,,5 Tumorang,,
12.08.03.2006,,,,,,6 Rabuhit,,
12.08.03.2007,,,,,,7 Huta Dipar,,"Perbaikan nama desa semula Hutadipar menjadi Huta Dipar, sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.03.2008,,,,,,8 Ganjing,,
12.08.03.2009,,,,,,9 Bandar Malela,,
12.08.04,,,,4Panei,1,16,,
12.08.04.2001,,,,,,1 Janggir Leto,,
12.08.04.2002,,,,,,2 Simpang Pane Raya,,
12.08.04.2003,,,,,,3 Siborna,,
12.08.04.2004,,,,,,4 Sipoldas,,
12.08.04.2005,,,,,,5 Bangun Rakyat,,
,,,,,,,,
