K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.02.20.2007,,,,,,7 Kampung Baru,,Semula wil. Kec. Mesuji
16.02.20.2008,,,,,,8 Cahaya Mas,,Semula wil. Kec. Mesuji
16.02.20.2009,,,,,,9 Karya Usaha,,Semula wil. Kec. Mesuji
16.02.20.2010,,,,,,10 Pematang Binatani,,"Semula wil. Kec. Mesuji, Perbaikan nama sesuai hasil Rakernis Ditjen
Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 22
April 2016"
16.02.20.2011,,,,,,11 Bina Karsa,,"Semula wil. Kec. Mesuji, Perbaikan nama sesuai hasil Rakernis Ditjen
Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 22
April 2016"
16.02.20.2012,,,,,,12 Pematang Sari,,Semula wil. Kec. Mesuji
16.02.20.2013,,,,,,13 Pematang Sukaramah,,Semula wil. Kec. Mesuji
16.02.20.2014,,,,,,14 Cahaya Mulya,,Semula wil. Kec. Mesuji
16.02.20.2015,,,,,,15 Gading Sari,,Semula wil. Kec. Mesuji
,,,,,,Labuhan Jaya,,"Menjadi wil Kec. Mesuji, Perda No. 11/2015"
16.02.20.2017,,,,,,16 Karya Jaya,,Semula wil. Kec. Mesuji
16.02.20.2018,,,,,,17 Mesuji Jaya,,Semula wil. Kec. Mesuji
16.02.20.2019,,,,,,18 Sumber Mulya,,Semula wil. Kec. Mesuji
16.02.20.2020,,,,,,19 Beringin Jaya,,Semula wil. Kec. Mesuji
16.02.21,,,,15Mesuji Raya,-,17,,Perda No. 5/2005
16.02.21.2001,,,,,,1 Embacang,,Semula wil. Kec. Mesuji
16.02.21.2002,,,,,,2 Balian,,Semula wil. Kec. Mesuji
16.02.21.2003,,,,,,3 Sumbu Sari,,Semula wil. Kec. Mesuji
16.02.21.2004,,,,,,4 Suka Sari,,"Semula wil. Kec. Mesuji,"
16.02.21.2005,,,,,,5 Ciptasari,,"Semula wil. Kec. Mesuji, Perbaikan nama sesuai hasil Rakernis Ditjen
Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 22
April 2016"
16.02.21.2006,,,,,,6 Mataram Jaya,,Semula wil. Kec. Mesuji
16.02.21.2007,,,,,,7 Bumi Makmur,,Semula wil. Kec. Mesuji
16.02.21.2008,,,,,,8 Sumber Baru,,Semula wil. Kec. Mesuji
16.02.21.2009,,,,,,9 Mulya Jaya,,Semula wil. Kec. Mesuji
16.02.21.2010,,,,,,10 Rotan Mulya,,Semula wil. Kec. Mesuji
16.02.21.2011,,,,,,11 Embacang Permai,,Semula wil. Kec. Mesuji
16.02.21.2012,,,,,,12 Gedung Rejo,,Semula wil. Kec. Mesuji
16.02.21.2013,,,,,,13 Kertamukti,,"Semula wil. Kec. Mesuji, Perbaikan nama sesuai hasil Rakernis Ditjen
Bina Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 22
April 2016"
16.02.21.2014,,,,,,14 Kemang Indah,,Semula wil. Kec. Mesuji
16.02.21.2015,,,,,,15 Balian Makmur,,Semula wil. Kec. Mesuji
16.02.21.2016,,,,,,16 Sedyomulyo,,Semula wil. Kec. Mesuji
16.02.21.2017,,,,,,17 Dabuk Makmur,,PMD
16.02.22,,,,16Lempuing Jaya,-,16,,Perda No. 5/2005
16.02.22.2001,,,,,,1 Tanjung Sari I,,Semula wil. Kec. Lempuing
,,,,,,,,
