K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92.08.03.2002,,,,,,2 Feternu,,"Koreksi nama desa berdasarkan Perda Kab Kaimana No 7 Tahun
2007.
Surat Dirjen Bina Pemdes No 146.4/5749/BPD, tanggal 29-11-2021, hal
Usulan Perbaikan Nama Kampung di Kabupaten Kaimana"
92.08.03.2003,,,,,,3 Sawi,,
92.08.03.2004,,,,,,4 Tugarni,,"Koreksi nama desa berdasarkan Perda Kab Kaimana No 7 Tahun
2007.
Surat Dirjen Bina Pemdes No 146.4/5749/BPD, tanggal 29-11-2021, hal
Usulan Perbaikan Nama Kampung di Kabupaten Kaimana"
,,,,,Genofa,,,"Menjadi wil. Kec. Arguni Bawah, Perda No. 12/2007"
,,,,,,Tanusan,,"Menjadi wil. Kec. Arguni Bawah, Perda No. 12/2007"
,,,,,,Warmenu,,"Menjadi wil. Kec. Arguni Bawah, Perda No. 12/2007"
,,,,,,Egerwara,,"Menjadi wil. Kec. Arguni Bawah, Perda No. 12/2007"
,,,,,,Kefuriyai,,"Menjadi wil. Kec. Arguni Bawah, Perda No. 12/2007"
92.08.03.2010,,,,,,5 Sawatawera,,"Koreksi nama desa berdasarkan Perda Kab Kaimana No 7 Tahun
2007.
Surat Dirjen Bina Pemdes No 146.4/5749/BPD, tanggal 29-11-2021, hal
Usulan Perbaikan Nama Kampung di Kabupaten Kaimana"
,,,,,,Jawera,,"Menjadi wil. Kec. Arguni Bawah, Perda No. 12/2007"
92.08.03.2012,,,,,,6 Bofuwer,,
92.08.03.2013,,,,,,7 Warwarsi,,"Koreksi nama desa berdasarkan Perda Kab Kaimana No 7 Tahun
2007.
Surat Dirjen Bina Pemdes No 146.4/5749/BPD, tanggal 29-11-2021, hal
Usulan Perbaikan Nama Kampung di Kabupaten Kaimana"
92.08.03.2014,,,,,,8 Wanggita,,
,,,,,,Tugaware,,
92.08.03.2016,,,,,,9 Fudima,,
92.08.03.2017,,,,,,10 Weswasa,,
92.08.03.2018,,,,,,11 Borogerba,,
92.08.03.2019,,,,,,12 Afu Afu,,
92.08.03.2020,,,,,,13 Bayeda,,
92.08.03.2021,,,,,,14 Moyana,,
92.08.03.2022,,,,,,15 Kokoroba,,
92.08.03.2023,,,,,,16 Wainaga,,
92.08.03.2024,,,,,,17 Maskur,,
92.08.03.2025,,,,,,18 Kensi,,
,,,,,,Inary,,"Menjadi wil. Kec. Arguni Bawah, Perda No. 12/2007"
92.08.03.2027,,,,,,19 Erigara,,
92.08.03.2028,,,,,,20 Pigo,,
92.08.03.2029,,,,,,21 Tugumawa,,
92.08.03.2030,,,,,,22 Tiwara,,
92.08.03.2031,,,,,,23 Gusi,,
92.08.03.2032,,,,,,24 Warua,,
,,,,,,,,
