K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.13.07.2002,,,,,,2 Marpunge,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh.
Perubahan nama desa semula Marpunge Gabungan menjadi
Marpunge, sesuai:
Qanun No. 9 Tahun 2004; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.13.07.2003,,,,,,3 Ramung Musara,,
11.13.07.2004,,,,,,4 Meloak Sepakat,,
11.13.07.2005,,,,,,5 Kutelengat Sepakat,,Qanun 2/2007
11.13.07.2006,,,,,,6 Singah Mulo,,Qanun 2/2007
11.13.07.2007,,,,,,7 Uning Pune,,Qanun 2/2007
11.13.07.2008,,,,,,8 Gumpang Lempuh,,Qanun 2/2007
11.13.07.2009,,,,,,9 Putri Betung,,Qanun 2/2007
11.13.08,,,,8Dabun Gelang,-,9,,
11.13.08.2001,,,,,,1 Pangur,,
11.13.08.2002,,,,,,2 Badak,,
11.13.08.2003,,,,,,3 Kendawi,,
11.13.08.2004,,,,,,4 Sangir,,
11.13.08.2005,,,,,,5 Panglima Linting,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.13.08.2006,,,,,,6 Blangtemung,,Qanun 9/2004
11.13.08.2007,,,,,,7 Rerebe,,Qanun 2/2007
11.13.08.2008,,,,,,8 Uning Gelung,,Qanun 2/2007
11.13.08.2009,,,,,,9 Uning Sepakat,,Qanun 2/2007
11.13.09,,,,9Blangjerango,-,10,,
11.13.09.2001,,,,,,1 Penosan,,
11.13.09.2002,,,,,,2 Sekuelen,,
11.13.09.2003,,,,,,3 Akul,,
11.13.09.2004,,,,,,4 Gegarang,,
11.13.09.2005,,,,,,5 Peparik Gaib,,
11.13.09.2006,,,,,,6 Penosan Sepakat,,
11.13.09.2007,,,,,,7 Tingkem,,
11.13.09.2008,,,,,,8 Ketukah,,
11.13.09.2009,,,,,,9 Peparik Dekat,,Qanun 2/2007
11.13.09.2010,,,,,,10 Blangjerango,,"Qanun 2/2007.
Perbaikan nama desa semula Blang Jerango menjadi Blangjerango
sesuai Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.13.10,,,,10Teripe Jaya,-,10,,
11.13.10.2001,,,,,,1 Perlak,,
11.13.10.2002,,,,,,2 Rerebe,,
11.13.10.2003,,,,,,3 Pasir,,
11.13.10.2004,,,,,,4 Setul,,
,,,,,,,,
