K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.15.02.2012,,,,,,12 Kedungwonokerto,,
35.15.02.2013,,,,,,13 Bendotretek,,
35.15.02.2014,,,,,,14 Wonoplintahan,,
35.15.02.2015,,,,,,15 Kedungkembar,,
35.15.02.2016,,,,,,16 Jedongcangkring,,
35.15.02.2017,,,,,,17 Cangkringturi,,
35.15.02.2018,,,,,,18 Simogirang,,
35.15.02.2019,,,,,,19 Temu,,
35.15.02.2020,,,,,,20 Watutulis,,
35.15.03,,,,3Krembung,-,19,,
35.15.03.2001,,,,,,1 Tambakrejo,,
35.15.03.2002,,,,,,2 Keper,,
35.15.03.2003,,,,,,3 Kedungsumur,,
35.15.03.2004,,,,,,4 Kedungrawan,,
35.15.03.2005,,,,,,5 Tanjekwagir,,
35.15.03.2006,,,,,,6 Mojoruntut,,
35.15.03.2007,,,,,,7 Gading,,
35.15.03.2008,,,,,,8 Wangkal,,
35.15.03.2009,,,,,,9 Jenggot,,
35.15.03.2010,,,,,,10 Waung,,
35.15.03.2011,,,,,,11 Ploso,,
35.15.03.2012,,,,,,12 Rejeni,,
35.15.03.2013,,,,,,13 Kandangan,,
35.15.03.2014,,,,,,14 Krembung,,
35.15.03.2015,,,,,,15 Lemujut,,
35.15.03.2016,,,,,,16 Cangkring,,
35.15.03.2017,,,,,,17 Keret,,
35.15.03.2018,,,,,,18 Wonomlati,,
35.15.03.2019,,,,,,19 Balonggarut,,
35.15.04,,,,4Porong,3,12,,
35.15.04.2001,,,,,,1 Kebonagung,,
35.15.04.2002,,,,,,2 Kedungsolo,,
35.15.04.1003,,,,,1Porong,,,"Penggabungan Kel Mindi dan Kel Porong menjadi Kel Porong, Surat
Mendagri No. 140/4388/BAK, Tgl 6-08-2018, Hal Penggabungan &
Penghapusan Kel Terdampak Lumpur Lapindo; Pasal 14 ayat (2)
Permendagri 58 Tahun 2021."
35.15.04.1004,,,,,2Juwetkenongo,,,
,,,,,Mindi,,,"Penghapusan Kel Mindi dan penggabungan Kel Mindi dan Kel Porong
menjadi Kel Porong, Surat Mendagri No. 140/4388/BAK, Tgl 6-08-2018,
Hal Penggabungan & Penghapusan Kel Terdampak Lumpur Lapindo;
Pasal 14 ayat (2) Permendagri 58 Tahun 2021."
,,,,,,,,
