K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Poyowa Kecil,,Semula wil. Kec. Lolayan
,,,,,Motoboi Kecil,,,Semula wil. Kec. Kotamobagu Barat
,,,,,Mongondow,,,Semula wil. Kec. Kotamobagu Barat
,,,,,Pobundayan,,,Semula wil. Kec. Kotamobagu Barat
,,,,Pinolosian Tengah,,,,"Perda No. 20/2005, Menjadi wil. Kab. Bolaang Mongondow Selatan,
UU No. 30/2008"
,,,,,,Mataindo,,Semula wil. Kec. Pinolosian Barat
,,,,,,Adow,,Semula wil. Kec. Pinolosian Barat
,,,,,,Torosik,,Semula wil. Kec. Pinolosian Barat
,,,,,,Tobayagan,,Semula wil. Kec. Pinolosian Barat
,,,,,,Deaga,,Semula wil. Kec. Pinolosian Barat
,,,,Modayag Barat,,,,"Perda No. 2/2007, Menjadi wil. Kab. Bolaang Mongondow Timur, UU
No. 29/2008"
,,,,,,Moyongkota,,Semula wil. Kec. Modayag
,,,,,,Bangunan Wuwuk,,Semula wil. Kec. Modayag
,,,,,,Bongkudai Barat,,Semula wil. Kec. Modayag
,,,,,,Bongkudai,,Semula wil. Kec. Modayag
,,,,,,Moyongkota Baru,,Perda No. 20/2007
,,,,Tutuyan,,,,"Perda No. 3/2007, Menjadi wil. Kab. Bolaang Mongondow Timur, UU
No. 29/2008"
,,,,,,Kayumoyondi,,Semula wil. Kec. Kotabunan
,,,,,,Tombolikat,,Semula wil. Kec. Kotabunan
,,,,,,Tutuyan,,Semula wil. Kec. Kotabunan
,,,,,,Togid,,Semula wil. Kec. Kotabunan
,,,,,,Dodap,,Semula wil. Kec. Kotabunan
,,,,,,Dodap Pantai,,Semula wil. Kec. Kotabunan
71.01.31,,,,11Bolaang Timur,-,9,,Perda No. 5/2007
71.01.31.2001,,,,,,1 Ambang I,,Semula wil. Kec. Bolaang
71.01.31.2002,,,,,,2 Ambang II,,Semula wil. Kec. Bolaang
71.01.31.2003,,,,,,3 Tadoy,,Semula wil. Kec. Bolaang
71.01.31.2004,,,,,,4 Bolaang,,Semula wil. Kec. Bolaang
71.01.31.2005,,,,,,5 Bantik,,Semula wil. Kec. Bolaang
71.01.31.2006,,,,,,6 Lolan,,Semula wil. Kec. Bolaang
71.01.31.2007,,,,,,7 Tadoy I,,Perda No. 5/2008
71.01.31.2008,,,,,,8 Bolaang Satu,,Pemekaran Desa Bolaang Perda No. 21/2011
71.01.31.2009,,,,,,9 Lolan Dua,,Pemekaran Desa Lolan Perda No. 21/2011
71.01.32,,,,12Bilalang,-,8,,Perda No. 6/2007
71.01.32.2001,,,,,,1 Bilalang III,,Semula wil. Kec. Passi Timur
71.01.32.2002,,,,,,2 Bilalang IV,,Semula wil. Kec. Passi Timur
71.01.32.2003,,,,,,3 Tudu Aog,,Semula wil. Kec. Passi Timur
71.01.32.2004,,,,,,4 Tudu Aog Baru,,Semula wil. Kec. Passi Timur
,,,,,,,,
