K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.07.05,,,,5Tombatu,-,11,,Semula wil. Kab Minahasa Selatan
,,,,,,Molompar Satu,,Menjadi Wil. Kec. Tombatu Timur Perda No. 22/2009
,,,,,,Molompar Dua,,Menjadi Wil. Kec. Tombatu Timur Perda No. 22/2009
,,,,,,Esandom,,Menjadi Wil. Kec. Tombatu Timur Perda No. 22/2009
,,,,,,Mundung,,Menjadi Wil. Kec. Tombatu Timur Perda No. 22/2009
,,,,,,Winorangian,,Menjadi Wil. Kec. Tombatu Utara Perda No. 22/2009
71.07.05.2006,,,,,,1 Tonsawang,,
,,,,,,Kuyanga,,Menjadi Wil. Kec. Tombatu Utara Perda No. 22/2009
71.07.05.2008,,,,,,2 Betelan,,
71.07.05.2009,,,,,,3 Tombatu Satu,,
,,,,,,Tombatu Dua,,Menjadi Wil. Kec. Tombatu Utara Perda No. 22/2009
,,,,,,Tombatu Tiga,,Menjadi Wil. Kec. Tombatu Utara Perda No. 22/2009
71.07.05.2012,,,,,,4 Kali,,
,,,,,,Mundung Satu,,Menjadi Wil. Kec. Tombatu Timur Perda No. 22/2009
71.07.05.2014,,,,,,5 Pisa,,Semula wil. Kec. Touluaan Perda No. 20/2009
71.07.05.2015,,,,,,6 Tombatu,,
71.07.05.2016,,,,,,7 Betelan Satu,,
71.07.05.2017,,,,,,8 Kali Oki,,
71.07.05.2018,,,,,,9 Tombatu Tiga Selatan,,"PMD, Perda No. 20/2009"
71.07.05.2019,,,,,,10 Tombatu Tiga Timur,,"PMD, Perda No. 20/2009"
71.07.05.2020,,,,,,11 Tonsawang Satu,,"PMD, Perda No. 20/2009"
71.07.06,,,,6Touluaan,-,10,,Semula wil. Kab Minahasa Selatan
,,,,,,Silian Satu,,Menjadi Wil. Kec. Silian Raya Perda No. 22/2009
,,,,,,Silian Dua,,Menjadi Wil. Kec. Silian Raya Perda No. 22/2009
71.07.06.2003,,,,,,1 Ranoketang Atas,,
71.07.06.2004,,,,,,2 Tondanauw,,
71.07.06.2005,,,,,,3 Lobu Satu,,
71.07.06.2006,,,,,,4 Lobu Dua,,
,,,,,,Ranoako,,Menjadi Wil. Kec. Touluaan Selatan Perda No. 22/2009
,,,,,,Tambelang,,Menjadi Wil. Kec. Touluaan Selatan Perda No. 22/2009
,,,,,,Bunag,,Menjadi Wil. Kec. Touluaan Selatan Perda No. 22/2009
,,,,,,Banga,,Menjadi Wil. Kec. Touluaan Selatan Perda No. 22/2009
,,,,,,Lowatag,,Menjadi Wil. Kec. Touluaan Selatan Perda No. 22/2009
,,,,,,Pisa,,Menjadi wil. Kec. Tombatu Perda No. 20/2009
,,,,,,Suhuyon,,Menjadi Wil. Kec. Touluaan Selatan Perda No. 22/2009
,,,,,,Kalait,,Menjadi Wil. Kec. Touluaan Selatan Perda No. 22/2009
,,,,,,Silian,,Menjadi Wil. Kec. Silian Raya Perda No. 22/2009
,,,,,,Silian Tiga,,Menjadi Wil. Kec. Silian Raya Perda No. 22/2009
71.07.06.2017,,,,,,5 Tondanouw Satu,,
71.07.06.2018,,,,,,6 Toundanouw Atas,,"PMD, Perda No. 20/2009"
,,,,,,,,
