K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.03.2010,,,,,,10 Aron,,
11.07.03.2011,,,,,,11 Tuha,,
11.07.03.2012,,,,,,12 Dayah,,
11.07.03.2013,,,,,,13 Mesjid,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.03.2014,,,,,,14 Meucat,,
11.07.03.2015,,,,,,15 Teupin Raya,,
11.07.03.2016,,,,,,16 Rungkom,,
11.07.03.2017,,,,,,17 Mee,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.03.2018,,,,,,18 Pulo Pande,,
11.07.03.2019,,,,,,19 Seulatan,,
11.07.03.2020,,,,,,20 Alue Lada,,
11.07.03.2021,,,,,,21 Teupin Jeue,,
11.07.03.2022,,,,,,22 Neuheun,,
11.07.03.2023,,,,,,23 Crueng,,
11.07.03.2024,,,,,,24 Kareung,,
11.07.03.2025,,,,,,25 Kulee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.03.2026,,,,,,26 Kulam,,
11.07.03.2027,,,,,,27 Awe,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.03.2028,,,,,,28 Pasi Beurandeh,,"Pemekaran sebagian Desa Rungkom, Perda 1/2016"
11.07.04,,,,2Delima,-,44,,
11.07.04.2001,,,,,,1 Tunong,,
11.07.04.2002,,,,,,2 Raya,,
11.07.04.2003,,,,,,3 Daboh,,
11.07.04.2004,,,,,,4 Cut,,
11.07.04.2005,,,,,,5 Mesjid Reubee,,
11.07.04.2006,,,,,,6 Tanjong,,
11.07.04.2007,,,,,,7 Geudong,,
11.07.04.2008,,,,,,8 Reuntoh,,
11.07.04.2009,,,,,,9 Reuba,,
11.07.04.2010,,,,,,10 Krueng Reubee,,"perbaikan nama dari Mns.Krueng menjadi Krueng Reubee,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.04.2011,,,,,,11 Neulop,,
11.07.04.2012,,,,,,12 Glee,,
11.07.04.2013,,,,,,13 Kumbang,,
11.07.04.2014,,,,,,14 Buloh,,
,,,,,,,,
