K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.18,KAB. PANGANDARAN,,,10,0,93,"1.128,154","Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.18.01,,,,1Parigi,-,10,,Semula wil Kab. Ciamis UU. No. 21/2012
32.18.01.2001,,,,,,1 Parigi,,
32.18.01.2002,,,,,,2 Karangbenda,,
32.18.01.2003,,,,,,3 Ciliang,,
32.18.01.2004,,,,,,4 Bojong,,
32.18.01.2005,,,,,,5 Cintaratu,,
32.18.01.2006,,,,,,6 Selasari,,
32.18.01.2007,,,,,,7 Karangjaladri,,
32.18.01.2008,,,,,,8 Cibenda,,
32.18.01.2009,,,,,,9 Cintakarya,,
32.18.01.2010,,,,,,10 Parakanmanggu,,
32.18.02,,,,2Cijulang,-,7,,Semula wil Kab. Ciamis UU. No. 21/2012
32.18.02.2001,,,,,,1 Batukaras,,
32.18.02.2002,,,,,,2 Ciakar,,
32.18.02.2003,,,,,,3 Cibanten,,
32.18.02.2004,,,,,,4 Kertayasa,,"Perbaikan nama, Srt Bupati Pangandaran no 140/349.a/Pem tgl 24
maret 2014"
32.18.02.2005,,,,,,5 Cijulang,,
32.18.02.2006,,,,,,6 Kondangjajar,,
32.18.02.2007,,,,,,7 Margacinta,,
32.18.03,,,,3Cimerak,-,11,,Semula wil Kab. Ciamis UU. No. 21/2012
32.18.03.2001,,,,,,1 Kertaharja,,
32.18.03.2002,,,,,,2 Ciparanti,,
32.18.03.2003,,,,,,3 Legokjawa,,
32.18.03.2004,,,,,,4 Masawah,,
32.18.03.2005,,,,,,5 Cimerak,,
32.18.03.2006,,,,,,6 Sukajaya,,
32.18.03.2007,,,,,,7 Kertamukti,,
32.18.03.2008,,,,,,8 Sindangsari,,
32.18.03.2009,,,,,,9 Batumalang,,
32.18.03.2010,,,,,,10 Mekarsari,,
32.18.03.2011,,,,,,11 Limusgede,,
32.18.04,,,,4Cigugur,-,7,,Semula wil Kab. Ciamis UU. No. 21/2012
32.18.04.2001,,,,,,1 Cigugur,,
32.18.04.2002,,,,,,2 Cimindi,,
,,,,,,,,
