K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.12.02.2007,,,,,,6 Murni Jaya,,
18.12.02.2008,,,,,,7 Sumber Rejo,,
18.12.02.2009,,,,,,8 Margo Dadi,,
18.12.02.2010,,,,,,9 Gunung Timbul,,
18.12.03,,,,3Tulang Bawang Udik,-,13,,Semula wil. Kab. Tulang Bawang
18.12.03.2001,,,,,,1 Karta,,
18.12.03.2002,,,,,,2 Karta Sari,,
18.12.03.2003,,,,,,3 Karta Raharja,,
18.12.03.2004,,,,,,"4 Gunung Katun
Tanjungan",,
18.12.03.2005,,,,,,5 Gunung Katun Malai,,
18.12.03.2006,,,,,,6 Gedung Ratu,,
18.12.03.2007,,,,,,7 Kagungan Ratu,,
18.12.03.2008,,,,,,8 Marga Kencana,,
18.12.03.2009,,,,,,9 Way Sido,,
18.12.03.2010,,,,,,"10 Kagungan Ratu
Agung",,"Pemekaran sebagian wil. Tiyuh Kagungan Ratu, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 145/3066/BPD tgl 15 Juni 2021."
18.12.03.2011,,,,,,11 Gading Kencana,,"Pemekaran sebagian wil. Tiyuh Marga Kencana dan Tiyuh Karta Sari,
sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 145/3066/BPD tgl 15 Juni 2021."
18.12.03.2012,,,,,,12 Karta Raya,,"Pemekaran sebagian wil. Tiyuh Karta Raharja, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 145/3066/BPD tgl 15 Juni 2021."
18.12.03.2013,,,,,,"13 Karta Tanjung
Selamat",,"Pemekaran sebagian wil. Tiyuh Karta, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 145/3066/BPD tgl 15 Juni 2021."
18.12.04,,,,4Gunung Terang,-,10,,Semula wil. Kab. Tulang Bawang
,,,,,,Panca Marga,,"Menjadi wil Kec. Batu Putih, Perda No. 1/2016"
18.12.04.2002,,,,,,1 Toto Mulyo,,
,,,,,,Marga Sari,,"Menjadi wil Kec. Batu Putih, Perda No. 1/2016"
,,,,,,Toto Katon,,"Menjadi wil Kec. Batu Putih, Perda No. 1/2016"
,,,,,,Margo Mulya,,"Menjadi wil Kec. Batu Putih, Perda No. 1/2016"
18.12.04.2006,,,,,,2 Setia Bumi,,
18.12.04.2007,,,,,,3 Gunung Terang,,
18.12.04.2008,,,,,,4 Gunung Agung,,
,,,,,,Sakti Jaya,,"Menjadi wil Kec. Batu Putih, Perda No. 1/2016"
,,,,,,Toto Wonodadi,,"Menjadi wil Kec. Batu Putih, Perda No. 1/2016"
18.12.04.2011,,,,,,5 Kagungan Jaya,,
18.12.04.2012,,,,,,6 Terang Mulya,,
18.12.04.2013,,,,,,7 Terang Bumi Agung,,"Pemekaran sebagian Desa Setia Bumi dan Desa Gunungagung, Perda
No. 13/2011"
,,,,,,,,
