K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13,SUMATERA BARAT,,,,,,,
13.73,KOTA SAWAHLUNTO,,,4,10,27,"231,945","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
13.73.01,,,,1Lembah Segar,6,5,,
13.73.01.1001,,,,,1Aur Mulio,,,
13.73.01.1002,,,,,2Kubang Sirakuk Utara,,,
13.73.01.1003,,,,,3Kubang S. Selatan,,,
13.73.01.1004,,,,,4Pasar,,,
13.73.01.1005,,,,,5Tanah Lapang,,,
13.73.01.1006,,,,,6Aia Dingin,,,
13.73.01.2007,,,,,,1 Lunto Timur,,
13.73.01.2008,,,,,,2 Lunto Barat,,
13.73.01.2009,,,,,,3 Kubang Tangah,,
13.73.01.2010,,,,,,4 Kubang Utara Sikabu,,
13.73.01.2011,,,,,,5 Pasa Kubang,,
13.73.02,,,,2Barangin,4,6,,
13.73.02.1001,,,,,1Saringan,,,
13.73.02.1002,,,,,2Lubang Panjang,,,
13.73.02.1003,,,,,3Durian I,,,
13.73.02.1004,,,,,4Durian II,,,
13.73.02.2005,,,,,,1 Santur,,"perbaikan nama dari Santua menjadi Santur,surat Gubernur Sumatera
Barat No 120/129/Pem-2021 tgl 30 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
13.73.02.2006,,,,,,2 Kolok Mudiak,,
13.73.02.2007,,,,,,3 Kolok Nan Tuo,,
13.73.02.2008,,,,,,4 Talago Gunung,,
13.73.02.2009,,,,,,5 Lumindai,,
13.73.02.2010,,,,,,6 Balai Batu Sandaran,,"perbaikan nama dari Balai Batu Sadara menjadi Balai Batu
Sandaran,surat Gubernur Sumatera Barat No 120/129/Pem-2021 tgl
30 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
13.73.03,,,,3Silungkang,-,5,,
13.73.03.2001,,,,,,1 Silungkang Duo,,
13.73.03.2002,,,,,,2 Silungkang Oso,,
13.73.03.2003,,,,,,3 Silungkang Tigo,,
13.73.03.2004,,,,,,4 Muaro Kalaban,,
13.73.03.2005,,,,,,5 Taratak Boncah,,
13.73.04,,,,4Talawi,-,11,,
13.73.04.2001,,,,,,1 Talawi Hilie,,
,,,,,,,,
