K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74,SULAWESI TENGGARA,,,,,,,
74.06,KAB. BOMBANA,,,22,22,121,"3.293,966","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
74.06.01,,,,1Poleang,6,4,,
,,,,,,Babamolingku,,Menjadi wil. Kec. Poleang Barat
,,,,,,Toari Buton,,Menjadi wil. Kec. Poleang Barat
,,,,,,Timbala,,Menjadi wil. Kec. Poleang Barat
,,,,,,Ranokomea,,Menjadi wil. Kec. Poleang Barat
,,,,,,Rakadua,,Menjadi wil. Kec. Poleang Barat
,,,,,,Lameong-Meong,,Menjadi wil. Kec. Poleang Barat
74.06.01.1007,,,,,1Boeara,,,
74.06.01.1008,,,,,2Kastarib,,,
74.06.01.2009,,,,,,1 Pokohrumba,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
74.06.01.1010,,,,,3Boepinang,,,
74.06.01.2011,,,,,,2 Pallimae,,
,,,,,,Mulaeno,,Menjadi wil. Kec. Poleang Tengah
,,,,,,Tontonunu,,Menjadi wil. Kec. Tontonunu
,,,,,,Tongkoseng,,Menjadi wil. Kec. Tontonunu
74.06.01.1015,,,,,4Boepinang Barat,,,Perda No. 9/2006
74.06.01.1016,,,,,5Barangka,,,Perda No. 9/2006
74.06.01.1017,,,,,6Kasabolo,,,Perda No. 5/2006
74.06.01.2018,,,,,,3 Salosa,,Perda No. 5/2006
74.06.01.2019,,,,,,4 Matiro Walie,,Perda No. 5/2006
74.06.02,,,,2Poleang Timur,2,3,,
,,,,,,Batu Putih,,Menjadi wil. Kec. Poleang Selatan
,,,,,,Waemputang,,Menjadi wil. Kec. Poleang Selatan
74.06.02.2003,,,,,,1 Teppoe,,
74.06.02.2004,,,,,,2 Biru,,
,,,,,,Tanpabulu,,Menjadi wil. Kec. Poleang Utara
,,,,,,Tanah Poleang,,Menjadi wil. Kec. Poleang Utara
,,,,,,Karya Baru,,Menjadi wil. Kec. Poleang Utara
,,,,,,Toburi,,Menjadi wil. Kec. Poleang Utara
,,,,,,Rompu Rompu,,Menjadi wil. Kec. Poleang Utara
74.06.02.2010,,,,,,3 Mambo,,
74.06.02.1011,,,,,1Bambaea,,,
,,,,,,Marampuka,,Menjadi wil. Kec. Poleang Tenggara
,,,,,,Larete,,Menjadi wil. Kec. Poleang Tenggara
,,,,,,,,
