Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
71.07.40009,Pulau Benteng,,"01°18'47.00"""" U 124°30'46.00"""" T","TBP Perubahan nama pulau semula
Pulau Burung menjadi Pulau
Benteng berdasarkan Surat
Gubernur Sulawesi Utara No.
100/22.4057/Sekr, tanggal 17 Juni
2022 hal Pemberitahuan Data Pulau
Di Kabupaten Minahasa Selatan"
71.07.40010,Pulau Dakokayu,,"00°51'47.48"" U 124°44'50.56"" T",TBP
71.07.40011,Pulau Gomala,,"00°51'34.99"" U 124°44'17.00"" T",TBP
71.07.40012,Pulau Guntur,,"00°56'11.48"" U 124°47'17.96"" T",TBP
71.07.40013,Pulau Hogow,,"00°52'32.99"" U 124°45'51.00"" T",TBP
71.07.40014,Pulau Burung,,"01°18'32.15"""" U 124°30'43.31"""" T","TBP Perubahan nama pulau semula
Pulau Kasab menjadi Pulau Burung
berdasarkan Surat Gubernur
Sulawesi Utara No.
100/22.4057/Sekr, tanggal 17 Juni
2022 hal Pemberitahuan Data Pulau
Di Kabupaten Minahasa Selatan"
71.07.40015,Pulau Kukusan,,"00°58'46.31"" U 124°55'13.72"" T",TBP
71.07.40016,Pulau Pakolor,,"00°58'36.00"" U 124°57'02.00"" T",TBP
71.07.40017,Pulau Punten,,"00°57'11.99"" U 124°52'46.99"" T",TBP
71.07.40018,Pulau Putih,,"00°58'42.56"" U 124°55'23.26"" T",TBP
71.07.40019,Pulau Putus,,"00°58'34.60"" U 124°55'09.06"" T",TBP
71.07.40020,Pulau Putus Dua,,"00°51'46.54"" U 124°44'35.03"" T",TBP
71.07.40021,Pulau Putus Satu,,"00°51'46.02"" U 124°44'33.11"" T",TBP
71.07.40022,Pulau Putus Tiga,,"00°51'49.42"" U 124°44'40.21"" T",TBP
71.07.40023,Pulau Sangkeles,,"00°55'03.25"" U 124°47'21.35"" T",TBP
71.07.40024,Pulau Santigi,,"00°51'40.00"" U 124°44'26.00"" T",TBP
71.07.40025,Pulau Tatapan,,"01°18'01.00"""" U 124°30'27.00"""" T","TBP Perubahan nama pulau semula
Pulau Sepatu menjadi Pulau
Tatapan berdasarkan Surat
Gubernur Sulawesi Utara No.
100/22.4057/Sekr, tanggal 17 Juni
2022 hal Pemberitahuan Data Pulau
Di Kabupaten Minahasa Selatan"
71.07.40026,Pulau Strat Kecil,,"00°51'18.00"" U 124°43'45.99"" T",TBP
