K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53.21.05.2011,,,,,,11 Tafuli,,
53.21.05.2012,,,,,,12 Boen,,
53.21.05.2013,,,,,,13 Wekeke,,
53.21.05.2014,,,,,,14 Raisamane,,Perda No. 19/2007
53.21.05.2015,,,,,,15 Weain,,Perda No. 19/2007
53.21.05.2016,,,,,,16 Nabutaek,,Perda No. 19/2007
53.21.05.2017,,,,,,17 Tafuli I,,Perda No. 19/2007
53.21.05.2018,,,,,,18 Nanebot,,Perda No. 19/2007
53.21.05.2019,,,,,,19 Muke,,Perda No. 19/2007
53.21.05.2020,,,,,,20 Naiusu,,Perda No. 19/2007
53.21.06,,,,6Io Kufeu,-,7,,Semula wil. Kab. Belu UU. No. 3/2013
53.21.06.2001,,,,,,1 Biau,,Semula wil. Kec. Sasitamean
53.21.06.2002,,,,,,2 Kufeu,,Semula wil. Kec. Sasitamean
53.21.06.2003,,,,,,3 Tunmat,,Semula wil. Kec. Sasitamean
53.21.06.2004,,,,,,4 Tunabesi,,Semula wil. Kec. Sasitamean
53.21.06.2005,,,,,,5 Bani-Bani,,Semula wil. Kec. Sasitamean
53.21.06.2006,,,,,,6 Fatoin,,Semula wil. Kec. Sasitamean
53.21.06.2007,,,,,,7 Ikan Tuanbeis,,Semula wil. Kec. Sasitamean
53.21.07,,,,7Sasitamean,-,9,,Semula wil. Kab. Belu UU. No. 3/2013
53.21.07.2001,,,,,,1 As Manulea,,
53.21.07.2002,,,,,,2 Manulea,,
53.21.07.2003,,,,,,3 Naibone,,
53.21.07.2004,,,,,,4 Fatuaruin,,
53.21.07.2005,,,,,,5 Builaran,,
53.21.07.2006,,,,,,6 Manumutin Silole,,
53.21.07.2007,,,,,,7 Umutnana,,
53.21.07.2008,,,,,,8 Beaneno,,
53.21.07.2009,,,,,,9 Naisau,,
53.21.08,,,,8Laenmanen,-,9,,Semula wil. Kab. Belu UU. No. 3/2013
53.21.08.2001,,,,,,1 Meotroi,,
53.21.08.2002,,,,,,2 Tesa,,
53.21.08.2003,,,,,,3 Kapitan Meo,,
53.21.08.2004,,,,,,4 Tniumanu,,
53.21.08.2005,,,,,,5 Uabau,,
53.21.08.2006,,,,,,6 Boni Bais,,
53.21.08.2007,,,,,,7 Nauke Kusa,,
53.21.08.2008,,,,,,8 Bisesmus,,Perda No. 14/2007
53.21.08.2009,,,,,,9 Oenaek,,Perda No. 14/2007
53.21.09,,,,9Malaka Timur,-,6,,Semula wil. Kab. Belu UU. No. 3/2013
53.21.09.2001,,,,,,1 Raiulun,,
