K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.21.04.2019,,,,,,19 Siali-Ali,,
12.21.04.2020,,,,,,20 Huta Lombang,,
12.21.04.2021,,,,,,21 Pagaran Mompang,,
12.21.04.2022,,,,,,22 Parsombaan,,
12.21.04.2023,,,,,,23 Sihiuk,,
12.21.04.2024,,,,,,24 Batang Bulu Tanggal,,
12.21.05,,,,5Hutaraja Tinggi,-,26,,"Semula wil. Kab. Tapanuli Selatan, Perda 8/2019"
,,,,,,Simangambat,,Menjadi wil Kec. Sosa Timur sesuai Perda No. 8/2019
,,,,,,Sigala-Gala,,Menjadi wil Kec. Sosa Timur sesuai Perda No. 8/2019
,,,,,,Tanjung Ale,,Menjadi wil Kec. Sosa Timur sesuai Perda No. 8/2019
12.21.05.2004,,,,,,1 Lubuk Bunut,,
12.21.05.2005,,,,,,2 Ujung Padang,,
12.21.05.2006,,,,,,3 Tanjung Baringin,,
12.21.05.2007,,,,,,4 Sibodak Sosa Jae,,
12.21.05.2008,,,,,,5 Parmainan,,
12.21.05.2009,,,,,,"6 Pagaran Dolok Sosa
Jae",,Sesuai Perda No 5/2013 ttg Nama-nama desa di Kab. Padang Lawas
12.21.05.2010,,,,,,7 Aliaga,,
12.21.05.2011,,,,,,8 Mananti Sosa Jae,,
12.21.05.2012,,,,,,9 Panyabungan,,
12.21.05.2013,,,,,,10 Pasar Panyabungan,,
12.21.05.2014,,,,,,11 Sigalapung,,
12.21.05.2015,,,,,,12 Siabu,,
12.21.05.2016,,,,,,13 Paya Ombur,,
12.21.05.2017,,,,,,14 Hutaraja Tinggi,,
12.21.05.2018,,,,,,15 Sungai Korang,,
12.21.05.2019,,,,,,16 Ujung Batu I,,
12.21.05.2020,,,,,,17 Ujung Batu II,,
12.21.05.2021,,,,,,18 Ujung Batu III,,
12.21.05.2022,,,,,,19 Ujung Batu IV,,
12.21.05.2023,,,,,,20 Ujung Batu V,,
,,,,,,Pir Trans Sosa I A,,"Perbaikan nama sesuai Perda 8/2014 dan BA No. 2826.a/BP/2017 tgl
30 Okt s/d 1 Nov 2017
Menjadi wil Kec. Sosa Timur sesuai Perda No. 8/2019"
,,,,,,Pir Trans Sosa I B,,"Perbaikan nama sesuai Perda 8/2014 dan BA No. 2826.a/BP/2017 tgl
30 Okt s/d 1 Nov 2017
Menjadi wil Kec. Sosa Timur sesuai Perda No. 8/2019"
12.21.05.2026,,,,,,21 Pir Trans Sosa III A,,"Sesuai Perda No 5/2013 ttg Nama-nama desa di Kab. Padang Lawas,
Perbaikan nama sesuai Perda 8/2014 dan BA No. 2826.a/BP/2017 tgl
30 Okt s/d 1 Nov 2017"
12.21.05.2027,,,,,,22 Pir Trans Sosa III B,,"Perbaikan nama sesuai Perda 8/2014 dan BA No. 2826.a/BP/2017 tgl
30 Okt s/d 1 Nov 2017"
,,,,,,,,
