Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.08.40005,Pulau Giombang,,"00°25'52.78"" U 120°36'20.66"" T",TBP
72.08.40006,Pulau Kelelawar,,"00°22'24.89"" S 120°02'28.70"" T",
72.08.40007,Pulau Kenari,,"00°27'52.99"" U 120°42'18.68"" T",
72.08.40008,Pulau Kubur,,"00°20'56.97"" U 120°39'10.33"" T",TBP
72.08.40009,Pulau Labuasore,,"00°24'10.58"" U 120°32'05.38"" T",TBP
72.08.40010,Pulau Lason,,"00°19'31.00"" U 120°38'55.00"" T",TBP
72.08.40011,Pulau Lolayo,,"00°26'02.00"" U 121°13'27.99"" T",TBP
72.08.40012,Pulau Makatata,,"00°59'10.00"" S 120°27'37.00"" T",TBP
72.08.40013,Pulau Malalang,,"00°24'43.27"" U 120°36'26.51"" T",TBP
72.08.40014,Pulau Olue,,"00°21'49.00"" U 120°48'49.00"" T",TBP
72.08.40015,Pulau Ponebean,,"00°16'55.32"" U 121°15'11.36"" T",TBP
72.08.40016,Pulau Pontong,,"00°24'46.71"" U 120°57'23.74"" T",TBP
72.08.40017,Pulau Sama,,"00°19'30.00"" U 120°56'02.00"" T",TBP
72.08.40018,Pulau Simogaling,,"00°21'51.86"" U 120°38'51.72"" T",TBP
72.08.40019,Pulau Sopabojoana,,"00°21'33.99"" U 120°45'29.00"" T",TBP
72.08.40020,Pulau Tenga,,"00°22'59.99"" U 120°37'59.99"" T",TBP
72.08.40021,Pulau Tobong,,"00°22'09.66"" U 120°39'20.41"" T",TBP
72.08.40022,Pulau Tomini,,"00°23'49.99"" U 120°36'56.99"" T",TBP
72.08.40023,Pulau Tunguan,,"00°17'12.99"" U 121°01'26.00"" T",TBP
72.09,KAB. TOJO UNA UNA,494,,
72.09.40001,Pulau Air,,"00°30'32.41"" S 121°43'55.31"" T",TBP
72.09.40002,Pulau Allo,,"00°25'29.44"" S 122°04'03.61"" T",TBP
72.09.40003,Pulau Alo,,"00°20'08.00"" S 121°54'27.00"" T",TBP
72.09.40004,Pulau Anabatongo,,"00°21'19.68"" S 121°50'39.99"" T",
72.09.40005,Pulau Anempodi Besar,,"00°21'02.00"" S 121°50'01.00"" T",TBP
72.09.40006,Pulau Anempodi Kecil,,"00°20'56.76"" S 121°50'15.36"" T",TBP
72.09.40007,Pulau Angkayo,,"00°16'55.99"" S 122°00'47.99"" T",TBP
72.09.40008,Pulau Angke,,"00°12'47.03"" S 122°11'28.94"" T",TBP
72.09.40009,Pulau Angkele,,"00°26'01.58"" S 121°47'49.91"" T",TBP
72.09.40010,Pulau Anis,,"00°20'53.99"" S 121°52'35.00"" T",TBP
72.09.40011,Pulau Anse,,"00°30'22.27"" S 121°44'04.83"" T",TBP
72.09.40012,Pulau Antan,,"00°29'59.79"" S 121°44'22.78"" T",
72.09.40013,Pulau Antara,,"00°20'26.09"" S 121°53'01.50"" T",TBP
72.09.40014,Pulau Antara Kecil,,"00°20'24.23"" S 121°52'59.77"" T",TBP
72.09.40015,Pulau Bado,,"00°27'56.74"" S 121°43'23.22"" T",TBP
72.09.40016,Pulau Baeda,,"00°33'58.88"" S 121°39'19.02"" T",TBP
72.09.40017,Pulau Bagang,,"00°25'50.99"" S 122°06'54.00"" T",TBP
72.09.40019,Pulau Bajo,,"00°28'16.41"" S 121°41'01.70"" T",
72.09.40020,Pulau Balanak Dua,,"00°28'29.63"" S 121°41'24.28"" T",TBP
72.09.40021,Pulau Balanak Satu,,"00°28'30.51"" S 121°41'21.38"" T",TBP
