K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93.01.06,,,,6Tanah Miring,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.06.2001,,,,,,1 Yasa Mulya,,
93.01.06.2002,,,,,,2 Sumber Harapan,,
93.01.06.2003,,,,,,3 Waninggap Say,,"Perbaikan nama desa/kampung semula Waninggap Sai menjadi
Waninggap Say, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.06.2004,,,,,,4 Amun Kay,,"Perbaikan nama desa/kampung semula Amunkay menjadi Amun Kay,
sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.06.2005,,,,,,5 Hidup Baru,,
93.01.06.2006,,,,,,6 Sarmayam Indah,,
93.01.06.2007,,,,,,7 Ngguti Bob,,
93.01.06.2008,,,,,,8 Waninggap Miraf,,
93.01.06.2009,,,,,,9 Isano Mbias,,
93.01.06.2010,,,,,,10 Yaba Maru,,
93.01.06.2011,,,,,,11 Soa,,
93.01.06.2012,,,,,,12 Tambat,,
93.01.06.2013,,,,,,13 Bersehati,,
93.01.06.2014,,,,,,14 Kamangi,,
93.01.07,,,,7Jagebob,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.01.07.2001,,,,,,1 Kartini,,
93.01.07.2002,,,,,,2 Makarti Jaya,,
93.01.07.2003,,,,,,3 Nalkin,,
93.01.07.2004,,,,,,4 Angger Permegi,,
93.01.07.2005,,,,,,5 Poo,,
93.01.07.2006,,,,,,6 Mimi Baru,,
93.01.07.2007,,,,,,7 Kamno Sari,,
93.01.07.2008,,,,,,8 Blandin Kakayo,,
93.01.07.2009,,,,,,9 Gurinda Jaya,,
93.01.07.2010,,,,,,10 Jagebob Raya,,
93.01.07.2011,,,,,,11 Wenda Asri,,
93.01.07.2012,,,,,,12 Melin Megikar,,
93.01.07.2013,,,,,,13 Obaat Throw,,"Perbaikan nama desa/kampung semula Obaat Trow menjadi Obaat
Throw, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
93.01.07.2014,,,,,,14 Yemunain Jaya,,"Perbaikan nama desa/kampung semula Jemunain Jaya menjadi
Yemunain Jaya, sesuai:
Surat Pernyataan Bupati Merauke; dan
BA No.37/TopoII/IX/2022 Tanggal 9 September 2022."
