K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.06,KAB. FLORES TIMUR,,,19,21,229,"1.748,517","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
53.06.01,,,,1Wulanggitang,-,11,,
53.06.01.2001,,,,,,1 Ojandetun,,
53.06.01.2002,,,,,,2 Hewa,,
53.06.01.2003,,,,,,3 Waiula,,
,,,,,,Riangbura,,"Menjadi wil. Kec. Ile Bura, Perda No. 2/2006"
,,,,,,Birawan,,"Menjadi wil. Kec. Ile Bura, Perda No. 2/2006"
,,,,,,Nurri,,"Menjadi wil. Kec. Ile Bura, Perda No. 2/2006"
53.06.01.2007,,,,,,4 Nawokote,,
53.06.01.2008,,,,,,5 Boru,,
53.06.01.2009,,,,,,6 Pululera,,
,,,,,,Nobokonga,,"Menjadi wil. Kec. Ile Bura, Perda No. 2/2006"
53.06.01.2011,,,,,,7 Nileknoheng,,
53.06.01.2012,,,,,,8 Hokeng Jaya,,
53.06.01.2013,,,,,,9 Pantai Oa,,
53.06.01.2014,,,,,,10 Boru Kedang,,
,,,,,,Lewoawang,,"Menjadi wil. Kec. Ile Bura, Perda No. 2/2006"
,,,,,,Lewat,,"Dihapus duplikasi Surat Bupati No. Adm.Pem.130/108/Pen.Um/2014 tgl.
12 Nop. 2014"
,,,,,,Dokeng,,"Dihapus duplikasi Surat Bupati No. Adm.Pem.130/108/Pen.Um/2014 tgl.
12 Nop. 2014"
,,,,,,Bayuntaa,,"Dihapus duplikasi Surat Bupati No. Adm.Pem.130/108/Pen.Um/2014 tgl.
12 Nop. 2014"
,,,,,,Nobo,,"Dihapus duplikasi Surat Bupati No. Adm.Pem.130/108/Pen.Um/2014 tgl.
12 Nop. 2014"
53.06.01.2021,,,,,,11 Klatanlo,,Pemekaran desa Hokeng Jaya Perda No. 2/2010
53.06.02,,,,2Titehena,-,14,,
53.06.02.2001,,,,,,1 Kobasoma,,
53.06.02.2002,,,,,,2 Lewolaga,,
53.06.02.2003,,,,,,3 Lewoingu,,
53.06.02.2004,,,,,,4 Tuakepa,,
53.06.02.2005,,,,,,5 Tenawahang,,
53.06.02.2006,,,,,,6 Leraboleng,,
53.06.02.2007,,,,,,7 Serinuho,,
53.06.02.2008,,,,,,8 Watowara,,
53.06.02.2009,,,,,,9 Konga,,
53.06.02.2010,,,,,,10 Ile Gerong,,
,,,,,,,,
