K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.24.07.2011,,,,,,11 Dahana Alasa,,
12.24.07.2012,,,,,,12 Ononamolo Alasa,,
12.24.07.2013,,,,,,13 Loloana'a,,
12.24.07.2014,,,,,,"14 Hilisebua
Siwalubanua",,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.24.08,,,,8Tugala Oyo,-,8,,Semula wil. Kab. Nias
12.24.08.2001,,,,,,1 Te'olo,,
12.24.08.2002,,,,,,2 Siwawo,,
12.24.08.2003,,,,,,3 Fabaliwa Oyo,,
12.24.08.2004,,,,,,4 Ononazara,,
12.24.08.2005,,,,,,5 Humene Siheneasi,,
12.24.08.2006,,,,,,6 Gunung Tua,,
12.24.08.2007,,,,,,7 Botona'ai,,
12.24.08.2008,,,,,,8 Harefa,,
12.24.09,,,,9Afulu,-,9,,Semula wil. Kab. Nias
12.24.09.2001,,,,,,1 Afulu,,
12.24.09.2002,,,,,,2 Lauru Fadoro,,
12.24.09.2003,,,,,,3 Lauru I,,
12.24.09.2004,,,,,,4 Ombolata Afulu,,
12.24.09.2005,,,,,,5 Harewakhe,,
12.24.09.2006,,,,,,6 Sisobahili,,
12.24.09.2007,,,,,,7 Lauru Lahewa,,
12.24.09.2008,,,,,,8 Sifaoro'asi,,
12.24.09.2009,,,,,,9 Faekhuna'a,,
12.24.10,,,,10Lahewa,1,20,,Semula wil. Kab. Nias
12.24.10.1001,,,,,1Pasar Lahewa,,,
12.24.10.2002,,,,,,1 Iraono Lase,,
12.24.10.2003,,,,,,2 Holi,,
12.24.10.2004,,,,,,3 Sifaoro'asi,,
12.24.10.2005,,,,,,4 Hilizukhu,,
12.24.10.2006,,,,,,5 Onozalukhu,,
12.24.10.2007,,,,,,6 Hilina'a,,
12.24.10.2008,,,,,,7 Hiligodu Hoya,,
12.24.10.2009,,,,,,8 Sitolubanua,,
12.24.10.2010,,,,,,9 Hilihati,,
12.24.10.2011,,,,,,10 Fadoro Sitolu Hili,,
12.24.10.2012,,,,,,11 Marafala,,
12.24.10.2013,,,,,,12 Hiligawolo,,
12.24.10.2014,,,,,,13 Balefadoro Tuho,,
12.24.10.2015,,,,,,14 Ombolata,,
,,,,,,,,
