K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.04.15.2009,,,,,,9 Siyotobagus,,"Perbaikan nama desa semula Sitoyobagus menjadi Siyotobagus
sesuai Surat Bupati Tulungagung No.100/2690/407.011/2021."
35.04.15.2010,,,,,,10 Tulungrejo,,
35.04.16,,,,16Campurdarat,-,9,,
35.04.16.2001,,,,,,1 Ngentrong,,
35.04.16.2002,,,,,,2 Gedangan,,
35.04.16.2003,,,,,,3 Sawo,,
35.04.16.2004,,,,,,4 Gamping,,
35.04.16.2005,,,,,,5 Campurdarat,,
35.04.16.2006,,,,,,6 Wates,,
35.04.16.2007,,,,,,7 Pelem,,
35.04.16.2008,,,,,,8 Pojok,,
35.04.16.2009,,,,,,9 Tanggung,,
35.04.17,,,,17Bandung,-,18,,
35.04.17.2001,,,,,,1 Nglampir,,
35.04.17.2002,,,,,,2 Talun Kulon,,
35.04.17.2003,,,,,,3 Bantengan,,
35.04.17.2004,,,,,,4 Kedungwilut,,
35.04.17.2005,,,,,,5 Suwaru,,
35.04.17.2006,,,,,,6 Ngunggahan,,
35.04.17.2007,,,,,,7 Suruhan Kidul,,
35.04.17.2008,,,,,,8 Bandung,,
35.04.17.2009,,,,,,9 Mergayu,,
35.04.17.2010,,,,,,10 Sebalor,,
35.04.17.2011,,,,,,11 Sukoharjo,,
35.04.17.2012,,,,,,12 Soko,,
35.04.17.2013,,,,,,13 Singgit,,
35.04.17.2014,,,,,,14 Ngepeh,,
35.04.17.2015,,,,,,15 Suruhan Lor,,
35.04.17.2016,,,,,,16 Bulus,,
35.04.17.2017,,,,,,17 Kesambi,,
35.04.17.2018,,,,,,18 Gandong,,
35.04.18,,,,18Pakel,-,19,,
35.04.18.2001,,,,,,1 Sambitan,,
35.04.18.2002,,,,,,2 Bono,,
35.04.18.2003,,,,,,3 Sukoanyar,,
35.04.18.2004,,,,,,4 Duwet,,
35.04.18.2005,,,,,,5 Tamban,,
35.04.18.2006,,,,,,6 Ngebong,,
35.04.18.2007,,,,,,7 Sodo,,
,,,,,,,,
