K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Geulanggang,,
,,,,,,Mesjid U. Baroh,,
,,,,,,Pulo Lhok,,
,,,,,,Dayah Leubeu,,
,,,,,,Tijiem Daboh,,
,,,,,,Keude Ulim,,
,,,,,,Meunasah Bueng,,
,,,,,,Balee ulim,,
,,,,,,Grong Grong Capa,,
,,,,,,Meunasah Kumbang,,
,,,,,,Tanjong Ulim,,
,,,,,,Mesjid Ulim Tunong,,
,,,,,,Pulo Ulim,,
,,,,,,Siblah Coh,,
,,,,,,Bidok,,
,,,,,,Pante Cot Baloi,,
,,,,,,Meunesah Pupu,,
,,,,,,Nanggroe Barat,,
,,,,,,Nangroe Timur,,
,,,,,,Meunasah Mesjid,,
,,,,,,Blang Rheue,,
,,,,,,Cot Seutui,,
,,,,,,Lhok Gajah,,
,,,,,,Alue Keumiki,,
,,,,,,Blang Cari,,
11.07.24,,,,19Mutiara Timur,-,48,,
11.07.24.2001,,,,,,1 Baroh Ujong Rimba,,"perbaikan nama Baroh menjadi Baroh Ujong Rimba,surat Bupati Pidie
No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa
No 145/2430/BPD tgl 24 Mei 2021"
11.07.24.2002,,,,,,2 Jojo,,"perbaikan nama Alue Jojo menjadi Jojo,surat Bupati Pidie No 140/2364
tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.24.2003,,,,,,3 Gampong Cot Usi,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.24.2004,,,,,,4 Dayah Usi,,
11.07.24.2005,,,,,,5 Paloh lhok Usi,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.24.2006,,,,,,6 Campli Usi,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.07.24.2007,,,,,,7 Mee Tanjong Usi,,"perbaikan nama Mee Tanjong menjadi Mee Tanjong Usi,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.24.2008,,,,,,8 Mesjid Usi,,
