K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
36.01.33.2006,,,,,,6 Setrajaya,,Semula wil. Kec. Karang Tanjung
36.01.33.2007,,,,,,7 Karangsetra,,Semula wil. Kec. Karang Tanjung
36.01.33.2008,,,,,,8 Paniis,,Semula wil. Kec. Karang Tanjung
36.01.33.2009,,,,,,9 Bangkonol,,Semula wil. Kec. Karang Tanjung
36.01.33.2010,,,,,,10 Pasirjaksa,,Semula wil. Kec. Karang Tanjung
36.01.33.2011,,,,,,11 Pasirkarag,,Semula wil. Kec. Karang Tanjung
36.01.33.2012,,,,,,12 Tegalongok,,Semula wil. Kec. Karang Tanjung
36.01.34,,,,34Majasari,5,-,,Perda No. 26/2007
36.01.34.1001,,,,,1Sukaratu,,,Semula wil. Kec. Pandeglang
36.01.34.1002,,,,,2Karaton,,,Semula wil. Kec. Pandeglang
36.01.34.1003,,,,,3Saruni,,,Semula wil. Kec. Pandeglang
36.01.34.1004,,,,,4Pagerbatu,,,Semula wil. Kec. Pandeglang
36.01.34.1005,,,,,5Cilaja,,,Semula wil. Kec. Pandeglang
36.01.35,,,,35Sobang,-,8,,Perda No. 26/2007
36.01.35.2001,,,,,,1 Cimanis,,Semula wil. Kec. Cimanis
36.01.35.2002,,,,,,2 Teluklada,,Semula wil. Kec. Panimbang
36.01.35.2003,,,,,,3 Kertaraharja,,Semula wil. Kec. Panimbang
36.01.35.2004,,,,,,4 Bojen,,Semula wil. Kec. Panimbang
36.01.35.2005,,,,,,5 Kutamekar,,Semula wil. Kec. Panimbang
36.01.35.2006,,,,,,6 Sobang,,Semula wil. Kec. Panimbang
36.01.35.2007,,,,,,7 Pangkalan,,Semula wil. Kec. Panimbang
36.01.35.2008,,,,,,8 Bojenwetan,,Pemekaran Desa BojenPerda No 5/2011
