K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64.02.11.2005,,,,,,5 Muara Kaman Ulu,,
64.02.11.2006,,,,,,6 Sabintulung,,
64.02.11.2007,,,,,,7 Muara Siran,,
64.02.11.2008,,,,,,8 Tunjungan,,
64.02.11.2009,,,,,,9 Sedulang,,
64.02.11.2010,,,,,,10 Menamang Kiri,,
64.02.11.2011,,,,,,11 Menamang Kanan,,
64.02.11.2012,,,,,,12 Sidomukti,,
64.02.11.2013,,,,,,13 Panca Jaya,,
64.02.11.2014,,,,,,14 Bunga Jadi,,
64.02.11.2015,,,,,,15 Kupang Baru,,
64.02.11.2016,,,,,,16 Lebaho Ulaq,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015"
64.02.11.2017,,,,,,17 Bukit Jering,,
64.02.11.2018,,,,,,18 Liang Buaya,,
64.02.11.2019,,,,,,19 Puan Cepak,,
64.02.11.2020,,,,,,20 Cipari Makmur,,"Pemekaran sebagaian Desa Sidomukti, Perda No. 9/2010"
64.02.12,,,,12Tabang,-,19,,
64.02.12.2001,,,,,,1 Gunung Sari,,
64.02.12.2002,,,,,,2 Long Lalang,,
64.02.12.2003,,,,,,3 Muara Ritan,,
64.02.12.2004,,,,,,4 Buluk Sen,,
64.02.12.2005,,,,,,5 Umaq Dian,,
64.02.12.2006,,,,,,6 Muara Pedohon,,
64.02.12.2007,,,,,,7 Bila Talang,,
64.02.12.2008,,,,,,8 Kampung Baru,,
64.02.12.2009,,,,,,9 Umaq Tukung,,
64.02.12.2010,,,,,,10 Sidomulyo,,
64.02.12.2011,,,,,,11 Umaq Bekuay,,
64.02.12.2012,,,,,,12 Tabang Lama,,
64.02.12.2013,,,,,,13 Muara Tiq,,
64.02.12.2014,,,,,,14 Muara Salung,,
64.02.12.2015,,,,,,15 Muara Kebaq,,
64.02.12.2016,,,,,,16 Muara Belinau,,
64.02.12.2017,,,,,,17 Muara Tubo,,"Perbaikan nama sesuai Surat Pemprov Kaltim No.
414/3448/BPMPD/VI/2015 perihal Rekomendasi Perubahan status
Desa dan Pembentukan Desa Tgl 19 Juni 2015.
Perbaikan nama desa semula Muara Tuboq menjadi Muara Tubo,
sesuai:
Perda No. 1 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
