K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.08,KAB. ENDE,,,21,23,255,"2.085,244","Luas Wilayah Definitif, PAWAP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
53.08.01,,,,1Nangapanda,1,28,,
53.08.01.1001,,,,,1Ndorurea,,,
53.08.01.2002,,,,,,1 Ondorea,,
53.08.01.2003,,,,,,2 Watumite,,
53.08.01.2004,,,,,,3 Tendarea,,
53.08.01.2005,,,,,,4 Kerirea,,
53.08.01.2006,,,,,,5 Tendambepa,,
53.08.01.2007,,,,,,6 Zozozea,,
53.08.01.2008,,,,,,7 Rapowawo,,
53.08.01.2009,,,,,,8 Nggorea,,
53.08.01.2010,,,,,,9 Raporendu,,
53.08.01.2011,,,,,,10 Bheramari,,
53.08.01.2012,,,,,,11 Tiwerea,,"Perbaikan nama desa semula Titwerea menjadi Tiwerea sesuai Perda
No. 4/2004."
53.08.01.2013,,,,,,12 Sanggarhorho,,Perda No. 4/2004
53.08.01.2014,,,,,,13 Ndeturea,,Perda No. 4/2004
53.08.01.2015,,,,,,14 Ndorurea I,,Perda No. 4/2004
53.08.01.2016,,,,,,15 Penggajawa,,Perda No. 4/2004
53.08.01.2017,,,,,,16 Jegharangga,,Perda No. 4/2004
53.08.01.2018,,,,,,17 Ondorea Barat,,Perda No. 4/2004
53.08.01.2019,,,,,,18 Romarea,,Pemekaran sebagian wil. Desa Watumite Perda No. 3/2012
53.08.01.2020,,,,,,19 Timbaria,,Pemekaran sebagian wil. Desa Tendarea Perda No. 3/2012
53.08.01.2021,,,,,,20 Mbobhenga,,Pemekaran sebagian wil. Desa Tendambepa Perda No. 3/2012
53.08.01.2022,,,,,,21 Malawaru,,Pemekaran sebagian wil. Desa Tendambepa Perda No. 3/2012
53.08.01.2023,,,,,,22 Anaraja,,Pemekaran sebagian wil. Desa Nggorea Perda No. 3/2012
53.08.01.2024,,,,,,23 Kekandere,,Pemekaran sebagian wil. Desa Rapowawo Perda No. 3/2012
53.08.01.2025,,,,,,24 Tanazozo,,Pemekaran sebagian wil. Desa Rapowawo Perda No. 3/2012
53.08.01.2026,,,,,,25 Tenda Ondo,,"Pemekaran sebagian wil. Desa Ondorea Barat & Watumite Perda No.
3/2012"
53.08.01.2027,,,,,,26 Jemburea,,Pemekaran sebagian wil. Desa Kerirea Perda No. 3/2012
53.08.01.2028,,,,,,27 Embuzozo,,Pemekaran sebagian wil. Desa Zozozea Perda No. 3/2012
53.08.01.2029,,,,,,28 Uzuzozo,,"Pemekaran desa Rapowawo, Kirirea, dan Jegharangga Perda No.
6/2011"
53.08.02,,,,2Pulau Ende,-,9,,
53.08.02.2001,,,,,,1 Aejeti,,
53.08.02.2002,,,,,,2 Puutara,,
,,,,,,,,
