K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.02.12.2022,,,,,,22 Lawe Sembekan,,Qanun No. 22/2006
11.02.12.2023,,,,,,23 Lawe Beringin,,"Qanun No. 22/2006, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.12.2024,,,,,,24 Lawe Ger-Ger,,Qanun No. 22/2006
11.02.12.2025,,,,,,25 Simpur Jaya,,Qanun No. 22/2006
11.02.13,,,,13Deleng Pokhkisen,-,22,,Qanun No. 19/2006
11.02.13.2001,,,,,,1 Salang Baru,,Semula wil. Kec. Badar
11.02.13.2002,,,,,,2 Ranto Dior,,"Semula wil. Kec. Badar, Perbaikan nama sesuai Validasi Data Nama
dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.02.13.2003,,,,,,3 Lembah Alas,,Semula wil. Kec. Badar
11.02.13.2004,,,,,,4 Tenembak Lang-Lang,,Semula wil. Kec. Lawe Bulan
11.02.13.2005,,,,,,5 Salang Sigotom,,Semula wil. Kec. Badar
11.02.13.2006,,,,,,6 Tualang Lama,,Semula wil. Kec. Lawe Bulan
11.02.13.2007,,,,,,7 Gusung Batu,,Semula wil. Kec. Badar
11.02.13.2008,,,,,,8 Kaya Pangur,,"Semula wil. Kec. Badar, Perbaikan nama sesuai Validasi Data Nama
dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.02.13.2009,,,,,,9 Sepakat,,Semula wil. Kec. Badar
11.02.13.2010,,,,,,10 Lawe Pangkat,,Semula wil. Kec. Lawe Bulan
11.02.13.2011,,,,,,11 Bunga Melur,,Qanun No. 19/2006
11.02.13.2012,,,,,,12 Penampaan,,Semula wil. Kec. Lawe Bulan
11.02.13.2013,,,,,,13 Terutung Mbelang,,Semula wil. Kec. Lawe Bulan
11.02.13.2014,,,,,,14 Salang Muara,,Semula wil. Kec. Badar
11.02.13.2015,,,,,,15 Lawe Hakhum,,Qanun 25/2005
11.02.13.2016,,,,,,16 Tanoh Khukahen,,Qanun 25/2005
11.02.13.2017,,,,,,17 Tading Ni Ulihi,,"Qanun 25/2005, Perbaikan nama sesuai Validasi Data Nama dan
Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
11.02.13.2018,,,,,,18 Peseluk Pesimbe,,Qanun 25/2005
11.02.13.2019,,,,,,19 Kane Lot,,Qanun 25/2005
11.02.13.2020,,,,,,20 Muhajirin,,Qanun 25/2005
11.02.13.2021,,,,,,21 Beriring Naru,,Qanun 25/2005
11.02.13.2022,,,,,,22 Kati Jeroh,,Qanun 25/2005
11.02.14,,,,14Lawe Sumur,-,18,,Qanun No. 19/2006
11.02.14.2001,,,,,,"1 Terutung Megara
Lawe Pasaran",,Semula wil. Kec. Bambel
11.02.14.2002,,,,,,2 Kisam Gabungan,,Qanun No. 19/2006
11.02.14.2003,,,,,,3 Kisam Kute Pasir,,Semula wil. Kec. Bambel
11.02.14.2004,,,,,,4 Lawe Sumur,,Semula wil. Kec. Bambel
11.02.14.2005,,,,,,5 Lawe Sumur Baru,,Semula wil. Kec. Bambel
,,,,,,,,
